respid,prob_scn_ann_1,prob_scn_ann_2,prob_scn_ann_3,prob_scn_ann_4,prob_scn_ltci_1,prob_scn_ltci_2,prob_scn_ltci_3,prob_scn_ltci_4,prob_scn_rmr_1,prob_scn_rmr_2,prob_scn_rmr_3,prob_scn_rmr_4
14958,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.1,0.0
14968,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
14974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15003,0.5,0.0,0.5,0.0,0.5,0.8,0.25,0.5,0.0,0.0,0.0,0.0
15012,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
15015,0.5,0.1,0.7,0.4,0.3,0.1,0.2,0.3,0.0,0.6,0.2,0.1
15034,0.0,0.0,0.0,0.0,0.2,0.2,0.35,0.5,0.0,0.0,0.0,0.0
15056,0.0,0.8,0.6,0.95,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5
15066,0.6,0.7,0.6,0.75,0.4,0.3,0.5,0.1,0.0,0.0,0.0,0.0
15083,0.25,0.5,0.5,0.25,0.5,0.75,0.75,0.2,0.25,0.25,0.25,0.0
15087,0.1,0.3,0.5,0.6,0.5,0.3,0.7,0.1,0.2,0.3,0.3,0.1
15102,0.0,0.0,0.0,0.0,0.25,0.25,0.4,0.45,0.0,0.2,0.0,0.0
15106,0.5,1.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15108,0.1,0.05,0.1,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0
15118,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0
15122,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0
15133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0
15151,0.0,0.0,0.0,0.0,0.1,0.25,0.0,0.1,0.0,0.0,0.0,0.0
15156,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0
15186,0.25,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15216,0.0,0.5,0.6,0.8,0.5,0.8,0.5,0.9,0.0,0.8,0.0,0.0
15237,0.5,0.25,0.0,0.0,0.1,0.05,0.1,0.2,0.0,0.0,0.0,0.1
15255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15266,0.0,0.5,0.5,0.0,0.5,0.7,0.7,0.7,0.0,0.0,0.0,0.0
15270,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15273,0.0,0.8,0.5,0.0,0.1,0.2,0.15,0.1,0.0,0.0,0.0,0.0
15290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15292,0.0,0.0,0.25,0.5,0.05,0.08,0.05,0.06,0.0,0.0,0.2,0.1
15341,0.5,0.6,0.4,0.4,0.5,0.5,0.6,0.6,0.0,0.0,0.0,0.0
15385,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
15390,0.1,0.5,0.0,0.4,0.3,0.1,0.1,0.1,0.3,0.0,0.0,0.1
15404,0.0,0.1,0.0,0.0,0.2,0.1,0.3,0.3,0.5,0.0,0.0,0.1
15406,0.3,0.25,0.2,0.05,0.5,0.6,0.2,0.1,0.0,0.0,0.0,0.0
15407,0.0,0.0,0.0,0.0,0.5,0.1,0.5,0.1,0.0,0.0,0.0,0.5
15449,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.7,0.0,0.0,0.0,0.4
15452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15462,0.05,0.05,0.0,0.0,0.05,0.05,0.05,0.0,0.01,0.1,0.05,0.0
15464,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.0
15469,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
15478,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.15,0.0,0.0,0.0,0.0
15488,0.0,0.9,0.0,0.6,0.5,0.75,0.5,0.85,0.75,0.0,0.25,0.0
15517,0.0,0.5,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
15524,0.0,0.5,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0
15557,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0
15561,0.75,0.25,0.1,0.0,0.25,0.1,0.1,0.1,0.0,0.0,0.0,0.0
15562,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15591,0.02,0.0,0.0,0.0,0.1,0.15,0.15,0.2,0.0,0.0,0.0,0.1
15605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15612,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15620,0.4,0.2,0.2,0.4,0.4,0.1,0.1,0.4,0.25,0.1,0.0,0.0
15626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15657,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
15658,0.0,0.0,0.25,0.25,0.5,0.25,0.0,0.1,0.5,0.0,0.2,0.5
15660,0.1,0.0,0.1,0.1,0.1,0.0,0.25,0.2,0.0,0.0,0.0,0.0
15663,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25
15672,0.0,0.5,0.25,0.8,0.3,0.5,0.8,0.5,0.0,0.0,0.2,0.0
15684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15767,0.0,0.0,0.0,0.0,0.75,1.0,0.5,1.0,0.0,0.0,0.0,0.0
15812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15833,0.0,0.1,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.5
15835,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.15,0.0,0.0,0.0,0.5
15852,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0
15869,0.0,0.0,0.5,0.3,0.5,0.4,0.2,0.6,0.1,0.5,0.15,0.7
15886,0.2,0.55,0.6,0.7,0.4,0.55,0.2,0.6,0.05,0.06,0.1,0.15
15901,0.0,0.0,0.0,0.0,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0
15911,0.4,0.3,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15926,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.2,0.0,0.0,0.0,0.0
15928,0.0,0.15,0.05,0.05,0.7,0.0,0.5,0.0,0.05,0.75,0.1,0.5
15968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15987,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.25,0.0,0.0,0.0,0.0
15989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16002,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0
16009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16035,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16052,0.5,0.5,0.1,0.6,0.5,0.5,0.5,0.5,0.1,0.1,0.1,0.2
16059,0.0,0.0,0.0,0.0,0.2,0.5,0.8,0.0,0.0,0.0,0.0,0.0
16080,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16144,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.8,0.0,0.0,1.0,0.0
16168,0.11,0.11,0.12,0.12,0.32,0.25,0.12,0.16,0.01,0.12,0.02,0.03
16172,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.75,0.1
16179,0.0,0.0,0.15,0.0,0.5,0.7,0.6,0.75,0.0,0.0,0.2,0.0
16180,0.05,0.25,0.6,0.7,0.25,0.0,0.05,0.4,0.0,0.35,0.1,0.0
16186,-999.0,-999.0,-999.0,-999.0,0.75,0.5,0.5,0.75,0.0,0.0,0.0,0.0
16191,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0
16206,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16228,0.3,0.1,0.1,0.1,0.3,0.3,0.1,0.3,0.25,0.0,0.0,0.5
16239,0.05,0.02,0.1,0.15,0.1,0.08,0.4,0.3,0.0,0.0,0.0,0.0
16242,0.25,0.1,0.6,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
16281,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0
16283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
16349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16384,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.1,0.0,0.0,0.0,0.0
16392,0.8,0.65,0.8,0.65,0.5,0.4,0.6,0.5,0.5,0.65,0.8,0.2
16413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
16455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16481,0.25,0.05,0.4,0.05,0.95,0.05,0.9,0.1,0.4,0.2,0.05,0.2
16507,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16564,0.0,0.75,0.75,0.9,0.0,0.0,0.25,0.25,0.0,0.1,0.0,0.25
16590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16606,0.1,0.4,0.0,0.0,0.3,0.5,0.1,0.5,0.1,0.1,0.1,0.1
16614,0.1,0.0,0.1,0.0,0.15,0.0,0.2,0.0,0.0,0.1,0.0,0.0
16644,0.5,0.5,0.5,0.5,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0
16665,0.0,0.5,1.0,1.0,1.0,0.5,0.8,0.9,0.0,1.0,0.0,0.0
16679,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0
16700,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
16708,0.6,0.85,0.0,0.9,0.15,0.25,0.2,0.3,0.2,0.1,0.0,0.05
16710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16712,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.05
16724,0.1,0.4,0.25,0.15,0.2,0.25,0.15,0.1,0.0,0.0,0.0,0.0
16727,0.5,0.2,0.8,0.5,0.3,0.2,0.1,0.0,0.3,0.2,0.5,0.0
16730,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.05,0.0,0.0,0.0,0.0
16749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16754,0.1,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.0,0.0,0.8,0.0
16757,0.6,0.4,0.15,0.35,0.25,0.2,0.25,0.25,0.0,0.0,0.0,0.0
16758,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.35,0.0,0.0,0.0,0.0
16782,0.2,0.0,0.1,0.2,0.3,0.4,0.4,0.5,0.1,0.1,0.2,0.1
16799,0.0,0.8,1.0,1.0,0.6,0.2,0.9,0.4,0.0,0.0,0.0,0.0
16811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16827,0.2,0.05,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0
16832,0.9,0.0,0.0,0.9,0.75,0.85,0.85,0.8,0.0,0.8,0.0,0.25
16852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16863,0.5,0.6,0.4,0.4,0.5,0.5,0.4,0.6,0.0,0.0,0.0,0.0
16884,0.0,0.1,0.0,0.5,0.0,0.0,0.3,0.2,0.0,0.6,0.0,0.1
16887,0.5,0.7,0.5,0.8,0.3,0.4,0.35,0.2,0.0,0.5,0.0,0.0
16904,0.6,0.2,0.75,0.1,0.5,0.6,0.4,0.4,0.25,0.3,0.0,0.0
16905,0.1,0.0,0.15,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.1
16913,0.3,0.1,0.4,0.5,0.3,0.4,0.2,0.4,0.1,0.2,0.0,0.3
16923,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
16931,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16960,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.05,0.0,0.05,0.0
16999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.2,0.1,0.5
17025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17074,0.0,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.0,0.0,0.5,0.5
17098,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.3,0.6,0.0,0.0,0.0
17145,0.0,0.0,0.0,0.0,0.2,0.25,0.25,0.25,0.15,0.15,0.2,0.1
17151,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17192,0.75,0.0,0.7,1.0,0.6,0.5,0.5,0.2,0.0,0.1,0.0,0.95
17194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17219,0.25,0.1,0.4,0.02,1.0,1.0,1.0,1.0,0.9,0.4,0.1,0.3
17227,0.0,0.0,0.0,0.0,0.25,0.4,0.25,0.05,0.0,0.0,0.0,0.0
17238,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.0,0.0,0.0
17251,0.05,0.0,0.05,0.05,0.05,0.05,0.1,0.05,0.0,0.05,0.0,0.0
17260,1.0,1.0,1.0,0.0,0.8,0.8,0.7,0.5,0.0,0.5,0.0,0.4
17289,0.5,0.0,0.7,0.0,0.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0
17345,0.01,0.01,0.01,0.01,0.5,0.0,0.1,0.1,0.01,0.01,0.01,0.01
17378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17464,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2
17468,0.5,0.0,0.0,0.2,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0
17527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17540,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0
17541,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
17561,0.75,0.2,0.0,0.75,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0
17612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17632,0.0,0.0,0.55,0.0,0.25,0.26,0.1,0.26,0.0,0.0,0.0,0.0
17635,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17637,0.0,0.0,0.0,0.0,0.3,0.2,0.8,0.1,0.0,0.0,0.0,0.0
17640,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0
17658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17661,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17686,0.0,0.0,0.0,0.0,0.5,0.25,0.75,0.25,0.0,0.0,0.0,0.0
17704,0.1,0.0,0.15,0.1,0.75,0.8,0.75,0.9,0.1,0.2,0.1,0.5
17713,0.2,0.0,0.0,0.0,0.25,0.5,0.25,0.7,0.0,0.5,0.0,0.0
17774,0.05,0.0,0.07,0.0,0.05,0.05,0.08,0.0,0.0,0.0,0.0,0.0
17778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0
17784,0.5,0.1,0.0,0.0,0.5,0.6,0.7,0.1,0.0,0.6,0.0,0.5
17803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17824,0.15,0.0,0.0,0.0,0.15,0.3,0.15,0.05,0.1,0.0,0.0,0.0
17856,0.0,0.0,0.0,0.0,0.5,0.75,0.1,0.5,0.0,0.0,0.0,0.0
17886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17887,0.2,0.0,0.1,0.2,0.25,0.35,0.1,0.1,0.2,0.1,0.3,0.2
17889,0.0,0.0,0.0,0.0,0.5,0.3,0.8,0.0,0.0,0.0,0.0,0.0
17893,0.0,0.0,0.5,0.6,0.1,0.05,0.4,0.0,0.0,0.0,0.2,0.0
17947,1.0,1.0,0.9,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0
18002,0.5,0.3,0.0,0.3,0.1,0.0,0.5,0.2,0.0,0.0,0.0,0.0
18011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18060,0.2,0.4,0.4,0.4,0.2,0.6,0.2,0.7,0.9,0.0,0.1,0.6
18063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18087,0.0,0.0,0.0,0.0,0.25,0.1,0.5,0.1,0.0,0.0,0.0,0.0
18121,0.6,0.5,0.7,0.6,0.3,0.75,0.2,0.2,0.1,0.1,0.0,0.3
18152,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0
18160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18205,0.5,0.75,0.75,0.5,0.5,0.75,0.5,0.8,0.5,0.0,0.5,1.0
18209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18212,0.05,0.15,0.65,0.45,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05
18241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18262,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18267,0.0,0.0,0.0,0.0,0.25,0.1,0.1,0.25,0.0,0.1,0.0,0.1
18281,0.0,0.0,0.0,0.0,0.9,0.5,0.9,0.0,0.9,0.0,0.5,0.0
18400,0.0,0.0,0.0,0.0,0.7,0.8,0.6,0.55,0.5,0.8,0.2,0.7
18403,0.0,0.0,0.0,0.0,0.5,0.75,1.0,0.0,0.0,0.25,0.0,0.75
18503,0.5,0.65,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
18604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18636,0.0,0.0,0.0,0.0,0.35,0.5,0.4,0.4,0.0,0.45,0.0,0.25
18667,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0
18691,0.0,0.0,0.0,0.0,0.5,0.2,0.6,0.5,0.0,0.0,0.0,0.0
18718,0.4,0.2,0.3,0.1,0.8,0.8,0.9,0.4,0.45,0.3,0.65,0.7
18724,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4,0.0,0.0,0.0,0.0
18743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18839,0.1,0.2,0.5,0.4,0.3,0.3,0.2,0.2,0.1,0.15,0.15,0.4
18847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18863,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
18869,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0
18890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
18991,0.5,0.1,1.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19118,0.0,0.25,0.0,0.2,0.1,0.05,0.1,0.05,0.0,0.0,0.0,0.0
19122,0.05,0.1,0.0,0.0,0.1,0.15,0.05,0.0,0.1,0.0,0.05,0.08
19133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19222,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19394,0.0,1.0,0.0,1.0,0.0,0.2,0.1,0.2,0.1,0.0,0.0,0.0
19423,0.0,0.0,0.0,0.0,0.1,0.05,0.25,0.1,0.0,0.0,0.0,0.0
19458,0.4,0.3,0.2,0.1,0.3,0.45,0.1,0.35,0.6,0.4,0.2,0.1
19475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19490,0.8,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0
19515,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.1,0.0,0.0,0.0,0.0
19527,0.1,0.5,0.1,0.25,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0
19621,0.0,0.35,0.0,0.6,0.2,0.3,0.5,0.1,0.0,0.0,0.0,0.0
19638,0.3,0.25,0.5,0.5,0.5,0.3,0.5,0.5,0.4,0.4,0.4,0.5
19646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19698,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0
19732,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19858,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
19894,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0
19895,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19916,0.25,0.25,0.5,0.5,0.2,0.3,0.2,0.2,0.0,0.0,0.0,0.0
19953,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
20018,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5
20091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20162,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.25,0.0,0.0,0.0,0.0
20165,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
20274,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0
20307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20351,0.0,0.01,0.01,0.01,0.0,0.0,0.4,0.0,0.01,0.0,0.0,0.0
20396,0.3,0.0,0.55,0.3,0.05,0.0,0.04,0.0,0.0,0.0,0.6,0.0
20450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20623,0.25,0.25,0.5,0.35,0.35,0.45,0.75,0.35,0.25,0.2,0.0,0.35
20626,0.0,0.0,0.0,0.0,0.5,0.6,0.8,0.5,0.0,0.0,0.0,0.0
20707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20761,0.0,0.0,0.5,0.0,0.2,0.0,0.1,0.1,0.8,0.1,0.0,0.1
20792,0.0,0.0,0.0,0.0,0.7,0.1,0.75,0.1,0.0,0.0,0.0,0.0
20824,0.25,0.6,0.75,0.6,0.8,0.6,0.75,0.8,0.3,0.4,0.2,0.55
