respid,"gamma(2,1)","delta(1,2)","delta(2,2)","delta(3,2)","gamma(3,1)","delta(1,3)","delta(2,3)","delta(3,3)","gamma(4,1)","delta(1,4)","delta(2,4)","delta(3,4)"
19281,0.0588086388309102,-3.0521591909611803,-0.375614082541941,-0.6419306510106485,0.0900141708262689,-4.688098466821874,-2.07444222000002,-0.2707765195957,0.1694938776338763,-6.074669503152384,-3.890837282344448,-2.53355049894382
19394,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
19423,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
19458,0.0717838443548681,-3.7793144050401297,-1.135234922986187,-1.2118692764718326,0.0997176973353406,-4.740409623079022,-2.277557881458335,-0.446766182116087,0.1665703151880827,-6.159714720325913,-4.036189626409374,-2.646220722769427
19475,0.0770436975552291,-3.2572494215639263,-0.5423016582811582,-0.7752563706895661,0.099123554627905,-4.625687059420274,-2.016283084997758,-0.4260190704482485,0.2139197163743625,-7.288785945260864,-4.841226364129812,-3.74740687992252
19490,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
19515,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
19527,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
19621,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
19638,0.0911644740943564,-4.248133365734339,-1.6092715041449923,-1.7978637680378338,0.1124874616201253,-4.751330771901579,-2.044737372789071,-0.5045751430465322,0.191234511225323,-6.531165473323311,-4.257890206485745,-2.8580430906510847
19646,0.0929620175566923,-4.310021317837176,-1.6350507237091372,-1.8966301882085432,0.1134505754653061,-5.004702857834436,-2.5115705483841206,-1.0600346980048485,0.2436870607672924,-7.243173008262778,-5.148474650806032,-4.085514784058701
19698,0.0721423500725997,-4.09601749261835,-1.5027111255660446,-1.8174166265084764,0.0962576179752013,-5.019442455520755,-2.3296310793450767,-1.01018974986745,0.2258973177238369,-6.938909211092985,-4.9780983474660285,-3.821748494133332
19732,0.077500693227782,-3.3727454831137167,-0.6260613259406749,-0.8408529752678522,0.1003142731597321,-4.685913377699773,-2.0818784649220263,-0.3429198877827075,0.2221663278084566,-7.567611882847554,-5.015234631587923,-3.757444041157779
19778,0.0728686423599523,-3.306686118868249,-0.651464883994002,-0.7847226999171392,0.1022793924362667,-5.013904293230184,-2.473117983212782,-0.6699287183312973,0.2103157655367496,-7.298268316257272,-5.004100673274962,-3.708149080131332
19833,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
19858,0.0919303688457875,-4.135053255297244,-1.3964080409963349,-1.5881472457571049,0.1097558982886856,-4.5714194214979775,-2.002987964206153,-0.5337360242206565,0.2309412709699826,-6.546669208482591,-4.420790641764577,-3.207364520938669
19894,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
19895,0.0947372340002719,-4.158586242518222,-1.384895027387008,-1.718344343194764,0.123248263600682,-4.78573363076337,-2.1386378667510706,-0.7409487037358518,0.2361431226301823,-6.680062306895195,-4.439623662431494,-3.2277529432145364
19916,0.077028682779687,-3.3044600169872296,-0.5906392052301449,-0.7513326847801208,0.1052001683502543,-5.026914810798522,-2.367391229552453,-0.5918968004419366,0.1946797220957709,-6.1102905805654135,-3.982484038150448,-2.65449837637724
19953,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
20018,0.0733524406157832,-3.2038517136286244,-0.5668707645496962,-0.7137240674545235,0.1041542503027203,-4.917295143754746,-2.3885237098862304,-0.5320285151306735,0.1991667308970288,-6.19442741273514,-4.067669046985041,-2.7116643601894177
20091,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
20162,0.0778937017971929,-2.874963946619349,-0.1785442022448279,-0.3382869361518443,0.1161838925655966,-4.468537374611273,-1.856269967094736,-0.1997473719863286,0.2205560200116569,-6.505120643623331,-4.017390570982649,-2.838191524307754
20165,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
20274,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
20307,0.0764624792002294,-3.356175833508656,-0.6772887435695941,-1.002608876496668,0.1125594787025204,-5.065606758698647,-2.6078696642722594,-0.8873338108445564,0.2161519051790469,-7.056582737080757,-4.760209231387083,-3.5571862083881216
20351,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
20396,0.0706917437750759,-3.0221667323941293,-0.3684915197804065,-0.472987974907977,0.0987505855293612,-4.353749027949708,-1.7502818679499454,-0.0316019913613629,0.2156704028228649,-6.651650687772709,-4.34336355548905,-3.0373346728495574
20450,0.0898912498205432,-3.409885372905507,-0.6991613484591426,-0.8846851333960903,0.1167310443836214,-4.718250283642727,-2.0071513606665508,-0.3938271761575683,0.2319266141651619,-6.995079625182111,-4.64400988849899,-3.359628209319441
20496,0.0734112620493343,-2.971048447115956,-0.2803678699204884,-0.518840204699301,0.1055753366149529,-4.359010648325873,-1.716391519257041,-0.1813637052168521,0.2156457068123054,-6.797758302697946,-4.456140216501139,-3.2673163546917983
20623,0.0567148182754171,-3.119390878557699,-0.5200436350106499,-0.6913272623671152,0.0877689290868508,-3.9494598238208014,-1.442349333040542,-0.0410545128084277,0.1660865496731837,-4.846782982838003,-2.8257127636716395,-1.693777503443038
20626,0.0885246070042627,-4.109941079365976,-1.431858831398431,-1.6194103090342675,0.109711921823115,-4.8487489529061625,-2.2766723777621607,-0.8338289045838069,0.220435409806664,-6.699291286639497,-4.541945490455442,-3.3634094089925965
20707,0.0546692720330767,-3.634383448071165,-0.922535129837592,-1.2520942870846496,0.0871438927631226,-4.711331287330224,-2.0562084785910444,-0.4951469151393063,0.1352753450308528,-5.156486643781454,-3.140236179560887,-1.8293915967142047
20754,0.0798997669393265,-3.338006897996767,-0.5773480845424601,-0.8311439365143236,0.1089839051436743,-4.518031607033358,-1.8815421000208372,-0.2031601539465577,0.1993311133092384,-6.754672952582923,-4.41430968126231,-3.0261390605099314
20761,0.07330009427624,-3.4939685519956387,-0.8671944745938366,-1.1557187761501386,0.1005194579179317,-4.395099232719141,-1.899691672774953,-0.4055492726551612,0.1208797747076231,-4.138405454989584,-2.19161295637418,-0.9848368576610314
20792,0.078055574218515,-2.6289885633568093,-0.0545697941122844,-0.171096654582968,0.1230224601102817,-3.995072660547572,-1.5068894959202217,0.6588429053017627,0.2343450511939881,-7.005885475646665,-4.82335678244498,-2.7513858623802325
20824,0.0915610651393112,-3.4819743745338863,-0.8642003488604623,-1.049410281966232,0.1218892728812715,-4.697713248195653,-2.18843773366084,-0.5788788484128387,0.2391786361861599,-7.447772729854802,-5.111740481833431,-3.7696971873405904
20852,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
20871,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
20909,0.0843670606407594,-3.194543984277613,-0.5611121265177227,-0.7387951205238132,0.1188680061565615,-4.564402471199466,-2.066288655284605,-0.4354406268205205,0.2376560247489948,-7.358905961381172,-5.000160319598608,-3.757308400618234
20939,0.076003090857349,-3.0400046014821545,-0.3698211999117904,-0.4381563877716443,0.1003029681633464,-4.311802321987435,-1.690338472252182,0.0634320056238585,0.2105671876774982,-6.536057552849529,-4.188865975639664,-2.8237257646371314
20966,0.0795877262732876,-3.1971449981867743,-0.5306814654087469,-0.7377346857558196,0.106420420399335,-4.737952197580113,-2.1788630383776355,-0.5382700515809342,0.2238457272837106,-7.103785668982486,-4.796424577546561,-3.6168164656984896
20973,0.0725950275045085,-3.265491136316076,-0.5548773373581865,-0.6810997966287259,0.0966283235370313,-4.677130037929008,-2.0034420476997656,-0.3340320075145184,0.2241201550512704,-7.630145805656075,-5.161211791230738,-3.974719413103486
21019,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
21075,0.0766395647305422,-3.580607001999275,-0.8535414764177722,-1.139407801884675,0.1018734370473858,-5.047894834123015,-2.4545707241407984,-0.6946039570716601,0.2176258475928215,-7.619664534083627,-5.293478191284743,-4.030764039299992
21136,0.0810056048100273,-3.2314849378716337,-0.5355777783358632,-0.7271174088071213,0.1118852303442492,-4.4664473496456125,-1.9113305828583556,-0.2974725608930087,0.2016270283596616,-6.402163977288009,-4.117800383899313,-2.811170749984103
21156,0.0651168160946643,-2.8997991531558336,-0.2115018177436511,-0.4110629023652594,0.0931159608303154,-4.447764998621932,-1.8941755798812232,-0.2935521527085272,0.1967694067616765,-6.456171730573632,-4.194007122274682,-3.0571363261500184
21200,0.0634528125552024,-1.6604786053935865,0.9545222557010964,0.9136843762678524,0.1012945560280238,-2.7568419684474703,-0.1215344019127046,1.6924443861516962,0.2180215390162793,-5.397252362139689,-3.002155674029192,-1.368566726020328
21305,0.0447013092846959,-3.519690244895401,-0.746051264412777,-0.8943002926167863,0.0766976277902845,-4.5498666756478645,-1.8951201296369276,-0.0103378748077319,0.1605204646686275,-6.2871693461956335,-4.19896961702411,-2.5887947815326635
21313,0.0836050284149872,-4.292449655979885,-1.5573001408456366,-2.01758420430474,0.1061419441287975,-5.080209037059342,-2.5652384364430234,-1.0312822413029552,0.2041451736315995,-6.405498608121071,-4.396098747399577,-3.2523560351885106
21321,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
21332,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
21487,0.0748408491634255,-3.2558864077534464,-0.5417460085681681,-0.7738436799946488,0.0999467003934205,-4.7275589144040415,-2.070814658538492,-0.3856246912955841,0.2027578623242285,-6.932286198128143,-4.548486779328579,-3.398412738590561
21511,0.065143133626001,-2.3609955032125183,0.2602980371202724,0.1463846312153165,0.1188224862881101,-3.9565842168186034,-1.483141784026617,0.6102530591639612,0.218813985907282,-6.895092907566991,-4.660812531768861,-2.723926597121841
21522,0.0925984359332329,-2.985403789149343,-0.3089497302051064,-0.5137089469814751,0.1391255704070123,-4.324524745174975,-1.8375014815937687,0.3561908147673368,0.2517984949725413,-7.731527524075589,-5.393574169408081,-3.3624799460989143
21528,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
21568,0.0684784324400302,-3.7344295752068137,-1.0276152132114222,-1.1948028117256058,0.0964488639921483,-4.830400142259197,-2.1799037067826976,-0.4741103179920549,0.1594937268612244,-5.6989799844990285,-3.576123954780448,-2.234727502902689
21607,0.0733247540351217,-3.45505226284699,-0.7145731671716629,-0.8849978569589101,0.1012603282912465,-4.982167337640054,-2.3953090545372877,-0.5576746059717126,0.182595250611972,-6.538137301288264,-4.316505400351385,-2.889164290036222
21655,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
21694,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
21817,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
21863,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
21894,0.0331387739503139,-2.5979804292220328,0.0963411590965647,-0.1989938374212973,0.040490635590595,-3.0219590834514363,-0.4132061651751744,1.0561978692438352,0.1591319296230616,-4.620320828023204,-2.4988617874880354,-1.424782912127193
21915,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
21921,0.081304016707047,-4.328484188456076,-1.6673767019632932,-1.9960407690411268,0.1003927106051625,-5.06963556658851,-2.455567125662917,-0.8896577659553958,0.1652260015570424,-5.968598985549373,-3.943121252031027,-2.6939485669083534
21945,0.0815188162192565,-3.4728863131019225,-0.747819396333837,-1.057898145332957,0.1048989349003034,-4.853263550698856,-2.19629135761872,-0.63594827593428,0.2329619431638001,-7.871363293297821,-5.461231422064051,-4.334165448141278
21948,0.0673405875142807,-3.5512385259323,-0.985983791326047,-1.438690324744639,0.1065165609326892,-4.925773584441164,-2.528432215531759,-1.0497602424890682,0.2109262064898087,-6.053986793615596,-4.011144961981702,-3.0078674047180614
22005,0.0800050828900085,-3.20811137353918,-0.5713663990100087,-0.6296484416877809,0.1090250218898858,-4.77308646792154,-2.214219498245308,-0.4720089621155481,0.2373313966966553,-7.496082816938458,-5.161233809008413,-3.8489130312241313
22063,0.078340043916289,-3.5461477946011843,-0.8467880144419042,-1.008374675119473,0.1047067457745727,-5.136416819781559,-2.491176277957585,-0.813828526022473,0.2138881564362887,-7.126636515709918,-4.851499952953383,-3.631594764114553
22077,0.0811860722239152,-3.4622543063521154,-0.7384389843209107,-0.932514998305799,0.1072525287836938,-4.882438276672628,-2.2451128202419155,-0.5111009782797215,0.2416781775252499,-8.08371419020037,-5.569008087916084,-4.297272298278915
22123,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
22132,0.0486929930235727,-2.56119726187747,0.3199102522271443,0.0829083795932267,0.0575557670252321,-3.5346895051845166,-0.6199141212545037,0.9542428152976552,0.1722638159629088,-5.861773799332251,-3.056621435823485,-2.1048563596045047
22197,0.0786655253075293,-3.575681457123418,-0.9096450296256964,-1.1800877136298165,0.1042514947013367,-4.994593069478213,-2.496685369266378,-0.763233936728916,0.2124167468635354,-7.356829804992796,-5.130192998305824,-3.924463393913912
22236,0.0794851591699829,-3.178013337245446,-0.4898194150880148,-0.6962101562012302,0.1071253753946968,-4.415735443480664,-1.7829519068664157,-0.1983233076477625,0.2083996470388706,-6.739558579397653,-4.331172750417571,-3.1045937191064987
22239,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
22240,0.0783488808524008,-2.626048532312228,0.0749528307054698,-0.0965978261520187,0.1075600863039135,-3.899502795315332,-1.265467858795161,0.3345144150128143,0.1910660611178922,-5.099970290961565,-2.729305519888496,-1.5650107978924594
22282,0.0826773461338254,-3.167323714481671,-0.4917134310835411,-0.6699715933304649,0.1106253070485603,-4.404187290919464,-1.8756230626898795,-0.2569429641342181,0.2352780291655583,-7.364475619326739,-4.962289564703573,-3.6751850438624976
22291,0.0762709000002259,-3.2829463220606674,-0.5494818649814079,-0.8287403979353559,0.1081268731005816,-5.098637790565275,-2.5120195969760326,-0.8072883454676467,0.2206955789559504,-7.150797834990553,-4.814499576080525,-3.637262102856937
22451,0.0843489439506363,-3.9604738982739462,-1.1236198333953062,-1.4709392543564248,0.1033887232949273,-4.550105485842587,-1.7944173010812827,-0.2199791918186321,0.1647236336909037,-5.547315054212151,-3.309597825833856,-1.9972322277882932
22549,0.0920089684686892,-4.114594258951687,-1.5047191301845315,-1.6572465216514791,0.1147987695911347,-4.617371772072834,-2.073411958499354,-0.657145640440355,0.2279037189582816,-6.467423227424561,-4.33137655270567,-3.138784878622118
22553,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
22560,0.0745869772254016,-3.538258756349794,-0.8192044269980647,-1.1046221311323854,0.0990407066720908,-5.099792460849207,-2.4201815013297137,-0.7630846924885152,0.2042620414453764,-7.239839095549105,-4.928895038798994,-3.7657708891077135
22634,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
22637,0.0752816559672885,-4.287157820882696,-1.513516332365092,-1.82561392721346,0.0902653904252395,-4.96618954694032,-2.2589874502924934,-0.536835149431131,0.1679775298124709,-6.484889688485883,-4.339410100308095,-2.934068235710268
22721,0.06232680618848,-3.6879502343271375,-0.9190872098770286,-1.274680061221523,0.0913869161082609,-4.719338465166592,-2.0983912542403824,-0.5324977753739039,0.1460440114883086,-5.412641595806946,-3.4136107489132343,-2.157149974574077
22753,0.0733124065636364,-3.5423999261848027,-0.841227201387123,-1.0325251359749634,0.1015860303469772,-4.549559956681005,-1.954691997425388,-0.5838536139187847,0.199791339490037,-5.819892451770505,-3.679509643934476,-2.6378613547556964
22770,0.0764288616857217,-3.751040425424685,-1.0584700393653677,-1.270869536317438,0.1067320629841575,-4.719492384607372,-2.1796252463536683,-0.8099729582158102,0.1952533241344539,-5.805158598545521,-3.739254229415347,-2.619319244151475
22776,0.0728838639226393,-3.44096611687354,-0.7509137379827486,-0.9189569797700748,0.0933049022947967,-4.904409678760874,-2.2984148039321104,-0.5518918462677161,0.1842534415072649,-6.684175109182385,-4.441322880086692,-3.1873682887842887
22846,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
22934,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
23154,0.0715074287020035,-3.888991647006522,-1.1762044710576909,-1.643332512193885,0.0920197171385707,-4.811111305163441,-2.233656181108823,-0.6688328635084079,0.1256140423580613,-4.665910521855718,-2.651793613596478,-1.5476486474413718
23214,0.0770817328511268,-3.1977963943311822,-0.4792476241201397,-0.6922483982023003,0.1078731834537952,-4.85881533334584,-2.1393609885854383,-0.4303721168071337,0.1960762385651944,-6.597171784917193,-4.225258518678817,-2.972664238231537
23215,0.0697758035982996,-4.146393783416143,-1.4489872615917485,-1.700488075578234,0.0884095480108368,-4.88058664359313,-2.282452611396891,-0.5846515450159704,0.1636356038590451,-6.351224205528538,-4.325976107092522,-2.917846423020205
23240,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
23243,0.0570473158717302,-1.910987701416434,0.9985353684232148,0.7456980857657137,0.0976370446005872,-2.9103165985594104,-0.2043718142097579,1.3801881240216796,0.2739422691342979,-6.1855601630135215,-3.481392687570189,-2.078557973537545
23257,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
23298,0.075179496398254,-3.6016972237527622,-0.9106068678533984,-1.1163501356304242,0.0990178162408074,-5.0778586215419015,-2.424441502029286,-0.5627738080319521,0.1863897881227563,-6.96595217195707,-4.684155253102288,-3.2419801702912894
23359,0.0723114276013026,-4.203800734320611,-1.563396908165304,-1.691909839670812,0.0889197600716891,-4.893365462604893,-2.2934499527864904,-0.4916302029224439,0.1649768557845419,-6.42763756499068,-4.381520524315885,-2.8610770128037166
23402,0.0867471060412155,-3.530611611629472,-0.9122247417007244,-1.321880095524335,0.1093806121316877,-4.2804124787156255,-1.7355033465389225,-0.4937300360746199,0.2303360275863831,-6.06862969886345,-3.861978690890545,-2.8796417086123527
23415,0.0803153988253723,-3.2542059281391755,-0.5165126750861994,-0.7340201505365317,0.1276266191505401,-4.115922098689203,-1.5752148170328082,0.3748857608980016,0.1963816317650225,-6.03371500603897,-3.728728205862297,-1.7428158259492108
23474,0.0772503864293987,-3.1129692921276333,-0.4366696733657862,-0.6465491159372441,0.1107140156894629,-4.736683104844087,-2.167541374840785,-0.5080405372681718,0.2173145361949719,-6.913521036958831,-4.570700192058089,-3.379856952380788
23493,0.0554523499752513,-2.732436408136394,-0.0862814171691922,-0.1315761557047433,0.0865041821207572,-4.486093358965943,-1.8407043184732748,-0.0166910482222136,0.1992836498962302,-7.102396453994061,-4.838037803160414,-3.413410131830731
23500,0.0654981307588271,-3.141997937781811,-0.4995656401070533,-0.7978744110606345,0.0984205154784999,-4.833866815675156,-2.3385985808552783,-0.5786805109615828,0.2068574254116357,-6.812112130140752,-4.639683034084022,-3.364995277682192
23566,0.0797878051231937,-4.069331798041958,-1.4238212577192682,-1.768628920644406,0.1095961456969333,-5.170607514541904,-2.6702845207608976,-1.1881465199300174,0.2130813495243749,-6.609540593735511,-4.538209478121915,-3.4228108085268607
23599,0.0730681220468553,-4.019545505655619,-1.301094702915299,-1.6569208528719692,0.0939655059034778,-4.89315823165744,-2.242420740197788,-0.6527640870273207,0.156919199189441,-5.7786245602479935,-3.765832894615537,-2.534116480033391
23612,0.0856835287861874,-3.915920879952037,-1.1928099679451554,-1.4652670258016725,0.1038113268393816,-4.417289614104155,-1.776877881870808,-0.2843352603823359,0.1717520820597656,-5.684989547950218,-3.533146546840567,-2.270399397463103
23658,0.0770326490705889,-4.320443417476381,-1.632947976239152,-1.812192373117027,0.0925608506112523,-4.924762925510254,-2.317205259944543,-0.6734631334481009,0.1621812943862645,-6.2348512311561946,-4.212256987310618,-2.866860263801079
23702,0.0782887326760094,-3.406273177715933,-0.6509726708889467,-0.9893891091907838,0.1075252331084666,-5.000780914332759,-2.410681171305652,-0.6877443398472238,0.2128776825090725,-6.949337843986138,-4.685714924334918,-3.4248943101057465
23719,0.0798028228723449,-3.225801609661419,-0.5568562184627646,-0.7342789137457099,0.1070324252910635,-4.440823017492367,-1.888589915465945,-0.2103525693340819,0.2068180804305419,-6.6931195967447925,-4.3537720634059065,-3.051490304191962
23736,0.0714157043769891,-3.4919317728383708,-0.8259244514839236,-1.0355149225360945,0.0949478469296519,-4.945972678003735,-2.4080861262869133,-0.5446598246613511,0.2197842177515734,-7.7118166995343485,-5.420788551451722,-4.094557774888331
23742,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
23757,0.0879805303152344,-3.263194324920239,-0.6182728544553782,-0.9406562752159308,0.1243260003376733,-4.645976303380293,-2.19458611709643,-0.6130530695139523,0.2328221848397786,-6.938594869837974,-4.574990588127866,-3.29737849199281
23800,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
23801,0.0722299838586021,-3.7861758203497855,-1.1184384296362608,-1.348802445086393,0.0995482499200806,-4.86190206676213,-2.290539490904834,-0.6309192306764244,0.161646028067614,-5.734960188033745,-3.701655678458231,-2.3402327631794666
23805,0.0767354636853927,-3.6158885748787206,-0.8923324863346505,-1.0876996840974658,0.1013985837004697,-5.122655624655304,-2.4411317282443257,-0.5879007655682681,0.1929075350892984,-7.116479931560734,-4.858334720543434,-3.438367012697926
23814,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
23871,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
23886,0.0910124727488501,-3.9777385639204192,-1.2865397539383474,-1.6122920661151938,0.1205493686262003,-4.699458912509809,-2.1414105629515894,-0.8489095010369586,0.2293642604517227,-6.170103662179844,-3.9955446369800978,-2.951733084157996
23894,0.0330745829278833,-2.3858757971490507,0.3877783449447078,0.1703399044990107,0.0608132291774153,-2.8224903761365714,-0.1771505134227014,1.329786441084598,0.1739479002816279,-5.20133990903833,-2.8427782236248147,-1.43248101085312
23950,0.074692535833793,-3.148074907186327,-0.4480975323203767,-0.6657797516937701,0.1044511579902783,-4.743503621724466,-2.164976035664324,-0.5162528995379617,0.2331184838004018,-7.394076443273597,-5.024526944407072,-3.870653529755376
