respid,age,totinc,retinc,hlth,atr_w,atr_r
14262,65,35007.98605614212,35007.98605614212,1,0.12028701213369108,0.12028701213369108
14317,68,9141.13077218436,9141.13077218436,1,0.04961403613068835,0.04961403613068835
14340,70,39950.016340835675,39950.016340835675,1,0.06814816681324755,0.06814816681324755
14384,70,47145.05904202023,47145.05904202023,1,0.1259140529047529,0.1259140529047529
14388,62,55740.721893961694,55740.721893961694,1,0.2080308021033715,0.2080308021033715
14421,67,37609.73763428622,37609.73763428622,1,0.21164464792208665,0.21164464792208665
14427,63,40069.13053724683,27966.170721633593,1,0.09674004409937256,0.02070756745163406
14452,70,35030.500336434474,35030.500336434474,1,0.0850703289919008,0.0850703289919008
14456,67,33156.48547349438,33156.48547349438,1,0.06250712160258234,0.06250712160258234
14474,63,27215.232632331532,27215.232632331532,1,0.03672424148413453,0.03672424148413453
14476,60,38123.19723228237,38123.19723228237,1,0.1551387059517378,0.1551387059517378
14749,68,42248.10200591339,42248.10200591339,1,0.0922642828491024,0.0922642828491024
14770,68,37200.45828306843,37200.45828306843,1,0.10783213622586364,0.10783213622586364
14777,63,82191.2967486567,82191.2967486567,1,0.13387099129998242,0.13387099129998242
14788,65,105395.50462512886,80260.40733673163,1,0.2364262942575201,0.22372919880744888
14817,66,10402.289514129518,10402.289514129518,1,0.03880173781750098,0.03880173781750098
14820,62,80260.40733673163,55740.66375454581,1,0.22372919880744888,0.039711898394546925
14829,64,8576.657855708208,12390.222281828435,1,0.13203468477554622,0.03260981928245195
14834,65,60656.941599835394,60656.941599835394,1,0.0318440622294463,0.0318440622294463
14838,64,6519.003482225717,6519.003482225717,1,0.04540261791771371,0.04540261791771371
14842,62,36362.250809483776,36362.250809483776,1,0.10274782565208204,0.10274782565208204
14860,60,28121.203272542694,28121.203272542694,1,0.08427825062308102,0.08427825062308102
14862,60,55336.07293244938,55336.07293244938,1,0.15372010684178083,0.15372010684178083
14864,64,112354.72250899921,112354.72250899921,1,0.2534707754312037,0.2534707754312037
14921,67,45724.462159473165,45724.462159473165,1,0.08695001880002655,0.08695001880002655
14951,68,41791.62544392718,41791.62544392718,1,0.13603754773648377,0.13603754773648377
14958,62,63790.35347171028,63790.35347171028,1,0.2242454567730289,0.2242454567730289
14968,65,19000.0,19000.0,1,0.0,0.0
14974,69,92033.31445769967,92033.31445769967,1,0.23374298538783694,0.23374298538783694
14982,70,38606.286766308585,33360.10688881834,1,0.1335685611113287,0.06488190265537994
15003,65,88112.41402065703,107766.35808910568,1,0.2796187719836592,0.2494700150954824
15012,65,90704.14300522915,30425.960160145565,1,0.10641585822061399,0.011249315791824335
15015,65,32292.634104056826,32292.634104056826,1,0.09352995329168716,0.09352995329168716
15034,67,41065.72432953685,41065.72432953685,1,0.0679079636254836,0.0679079636254836
15056,67,132524.03792677692,56934.662967505654,1,0.32187176824540675,0.13260632304864217
15066,70,24589.021561570098,24589.021561570098,1,0.02490199689998147,0.02490199689998147
15083,63,63781.64715072579,14261.453982215351,1,0.16620193920411452,0.0
15087,70,10499.632836644263,10499.632836644263,1,1.1655854639176993e-05,1.1655854639176993e-05
15102,65,32073.760204071314,32073.760204071314,1,0.07582191790632531,0.07582191790632531
15106,69,16894.0,16894.0,1,0.0,0.0
15108,67,71623.22461856565,57296.64902584898,1,0.11198951592601747,0.07127480621301102
15118,64,38429.336282310884,38429.336282310884,1,0.08073215030997272,0.08073215030997272
15122,66,64068.134146077406,64068.134146077406,1,0.14296014647294492,0.14296014647294492
15133,69,13774.47287984675,13774.47287984675,1,0.07454726261709842,0.07454726261709842
15151,61,44741.534638356374,36269.68704384872,1,0.15193295689183162,0.10219075053570889
15156,61,78601.39462358558,74246.0697585819,1,0.25513512131102684,0.24119188559988125
15186,69,49928.29454952483,49928.29454952483,1,0.10206353703241945,0.10206353703241945
15216,62,80402.75493978713,47856.630519727885,1,0.21154799415170394,0.09594810196020569
15237,69,96851.59934038963,78744.12418488911,1,0.18363954830562304,0.1460621117802384
15255,64,116911.35045618059,116911.35045618059,1,0.23721686286072713,0.23721686286072713
15266,69,79932.48020435162,79932.48020435162,1,0.21084656912945282,0.21084656912945282
15270,67,53678.41889040937,50893.776658729876,1,0.19693243410016573,0.18441065195907294
15273,68,7206.335304453894,7206.335304453894,1,0.10183211293036576,0.10183211293036576
15290,64,80707.80465728784,80707.80465728784,1,0.1621223133237445,0.1621223133237445
15292,67,63056.71453118809,6103.060595099709,1,0.2699189947291889,0.19453909653144738
15341,60,28615.232109634624,28615.232109634624,1,0.05354259164678421,0.05354259164678421
15385,64,10000.0,10000.0,1,0.0,0.0
15390,67,13884.29903604802,13884.29903604802,1,0.02053445242481402,0.02053445242481402
15404,70,50349.409289160205,32088.21673992879,1,0.1379250461999653,0.04825718486866587
15406,66,94718.39041206801,65391.04168916501,1,0.22190299332532068,0.17001759274853057
15407,64,4811.300590901706,4811.300590901706,1,0.0,0.0
15449,60,20000.0,20000.0,1,0.0,0.0
15452,63,61838.80828216373,61838.80828216373,1,0.15519432792673188,0.15519432792673188
15460,65,40826.85042253668,40826.85042253668,1,0.13072293756583575,0.13072293756583575
15462,67,72156.60636939535,20000.0,1,0.18907115142055872,0.0
15464,67,28122.230808868593,28122.230808868593,1,0.009580963207909774,0.009580963207909774
15469,68,18888.42851930047,18888.42851930047,1,0.04642989205038919,0.04642989205038919
15478,60,84873.47512686443,47576.61227818134,1,0.22761239524351484,0.12661041998253886
15488,65,36021.166812339296,36021.166812339296,1,0.10840270031571152,0.10840270031571152
15517,66,44059.954580255035,44059.954580255035,1,0.1825201915761272,0.1825201915761272
15524,67,53594.2609882578,53594.2609882578,1,0.1946113080175786,0.1946113080175786
15557,63,39159.98473005516,39159.98473005516,1,0.05624559793538685,0.05624559793538685
15561,66,36987.27330789286,15379.262188348124,1,0.07943590721246753,0.037830040931657656
15562,60,110089.01428700659,41371.55945495734,1,0.27214541724193014,0.07775601048810159
15569,68,63777.39033043768,63777.39033043768,1,0.03448631430273959,0.03448631430273959
15591,62,104276.37333711807,75031.63056450998,1,0.12626824110664467,0.022494159603428134
15605,68,47060.964568625735,47060.964568625735,1,0.12431485579416919,0.12431485579416919
15612,64,10000.0,10000.0,1,0.0,0.0
15620,62,7200.0,7200.0,1,0.0,0.0
15626,63,59113.53065439878,43892.27224724133,1,0.20530750698357852,0.14727898774557555
15633,68,49646.024982565534,49646.024982565534,1,0.1751613968048195,0.1751613968048195
15636,68,38989.55906205414,38989.55906205414,1,0.11893525065772372,0.11893525065772372
15657,63,36834.51997649941,36834.51997649941,2,0.1085082244467491,0.1085082244467491
15658,66,83870.68473128736,48041.61606455734,1,0.19982926382602745,0.12374282366574872
15660,70,6799.9230669548715,6799.9230669548715,1,3.7711873429469558e-06,3.7711873429469558e-06
15663,69,45624.47067875252,45624.47067875252,1,0.11974759881578358,0.11974759881578358
15672,61,84518.28414796584,75257.66700081181,1,0.2219423346234241,0.19293750011610325
15684,69,31034.01095560077,31034.01095560077,1,0.09207887152532783,0.09207887152532783
15697,70,54548.15966605215,54548.15966605215,1,0.15061002696460063,0.15061002696460063
15725,64,19000.0,19000.0,1,0.0,0.0
15767,69,62065.01785378856,40291.048404927285,1,0.20365692514603134,0.12106528585454121
15812,64,38993.6129729461,38993.6129729461,1,0.1861924293273607,0.1861924293273607
15833,60,52425.87800348612,40939.12640887191,1,0.18487230513416736,0.1314568506377424
15835,67,38288.490215690996,38288.490215690996,1,0.12191144208604994,0.12191144208604994
15852,66,31846.109640933508,31846.109640933508,1,0.04761306572570538,0.04761306572570538
15869,63,48413.369446741584,32525.786835751762,1,0.22171402348766556,0.12030726069404794
15886,69,104932.15384697517,104932.15384697517,1,0.23616110210998617,0.23616110210998617
15901,62,32576.04814240424,9999.682947878402,1,0.09719927723653643,1.0568291512766377e-05
15911,65,7600.0,7600.0,1,0.0,0.0
15926,69,36149.31438890031,38825.127583691654,1,0.18723272513570266,0.14961074489453455
15928,60,46712.0408534512,35892.47668061399,1,0.16299414365706658,0.09992942123637125
15968,63,43023.026746021125,43023.026746021125,1,0.2658707201615382,0.2658707201615382
15970,65,71444.09220872524,85027.65090942921,1,0.26112018053144354,0.259616269292825
15987,61,117471.46977109436,65976.71532473025,1,0.08841138163799886,0.14142760602952725
15989,63,20028.748788239223,20028.748788239223,1,0.01666349442493517,0.01666349442493517
16002,67,66721.68852452264,66721.68852452264,1,0.09905443759568923,0.09905443759568923
16009,69,30379.463095836363,30379.463095836363,1,0.06474708770522498,0.06474708770522498
16035,65,23156.67188082002,23156.67188082002,1,0.08249327506803163,0.08249327506803163
16052,61,45493.30189207569,51749.32549609391,1,0.16733946000392008,0.14036532857175416
16059,69,32337.513603696447,33165.90134602575,1,0.09698391526172527,0.09909879238279234
16080,60,39247.44114855077,39247.44114855077,1,0.1702623079926455,0.1702623079926455
16144,60,54345.43393843014,46662.048329972306,1,0.14413077708237482,0.0439166526740892
16168,67,56083.83976439566,78406.87254147448,2,0.14173120309400636,0.008568346061457777
16172,64,57825.74842018675,18825.299872646123,1,0.2315233997286382,0.07408828995158773
16179,70,41820.141234138944,41820.141234138944,1,0.11883891337462019,0.11883891337462019
16180,63,25606.492775794533,33527.7716844219,1,0.11232941944251021,0.03324960313478443
16186,68,299071.47217093286,143009.9661333271,1,0.14636889268376052,0.24525362895310845
16191,63,24221.219713537557,24221.219713537557,1,0.06245579224989446,0.06245579224989446
16206,66,84797.84596611968,39197.05627754893,1,0.10726341326989004,0.03390363118621491
16228,60,82228.7039566363,47899.813482430116,1,0.1716469058191656,0.11135110189003931
16239,63,50263.93791027937,50263.93791027937,1,0.1030634993301949,0.1030634993301949
16242,70,76621.81464406072,76621.81464406072,1,0.12360042596044264,0.12360042596044264
16281,67,69577.23976767418,59868.70330842562,1,0.13989035907046746,0.12418543676644643
16283,66,35484.352943326674,35484.352943326674,1,0.06996573407793266,0.06996573407793266
16337,69,123678.81748421,123678.81748421,1,0.24197025956600982,0.24197025956600982
16349,70,60521.97322299634,60521.97322299634,1,0.12513840420483566,0.12513840420483566
16360,70,146000.9457207907,8277.045505449543,1,0.2898277605208923,0.17919496122692485
16372,69,12915.104950968203,12915.104950968203,1,0.07408890738798107,0.07408890738798107
16384,62,59438.01900399346,40137.37710574415,1,0.15228371898536014,0.08259484366346713
16392,64,69093.20956753138,19500.0,1,0.19998578426074506,0.0
16413,64,62058.12567556044,84442.58330890104,1,0.23930361956532947,0.1744951288946976
16455,67,46720.87842219264,46720.87842219264,1,0.12039061048185887,0.12039061048185887
16481,67,43371.403148134836,43371.403148134836,1,0.08302479210489722,0.08302479210489722
16507,65,29363.81673223606,29363.81673223606,3,0.0066177457551574986,0.0066177457551574986
16514,64,29863.4828207297,30283.086804656723,2,0.08910420460474874,0.08924580559416419
16564,63,56226.07595553571,56226.07595553571,1,0.20279803491537202,0.20279803491537202
16590,65,54750.64136281249,54750.64136281249,1,0.17213074075080095,0.17213074075080095
16598,65,101924.4402681176,36527.86518796488,1,0.2029740794309642,0.21473807498423242
16606,63,68973.8917568537,50895.111588894404,1,0.18024276471428358,0.10524468182988796
16614,64,47289.7216177674,47289.7216177674,1,0.1783926087013005,0.1783926087013005
16644,65,20289.05029487999,20289.05029487999,1,0.10115673170212865,0.10115673170212865
16665,68,72657.16505771173,106323.6434988916,1,0.18212435214223288,0.15353753764419334
16679,65,51432.939452559345,39080.5217301609,1,0.18137137639533749,0.11950934028755333
16700,66,29899.817140463685,34080.240393660904,1,0.08703708269335232,0.0648253680365017
16708,63,81578.38657214641,69210.91503205991,1,0.13181158775311266,0.10571277195488234
16710,63,51536.97190890041,35767.49279057685,1,0.12122906919233299,0.09782317159212814
16712,68,37998.44834783006,38192.49684257882,1,0.1060224086844329,0.10792299979586865
16724,63,45307.58500508621,45307.58500508621,1,0.15507190032850304,0.15507190032850304
16727,66,63019.80647054436,34942.272824114705,1,0.2183968141617844,0.1053051081707225
16730,63,107670.25468296927,107670.25468296927,1,0.23948661953392486,0.23948661953392486
16749,68,14267.610165118802,14267.610165118802,1,0.10203216550280915,0.10203216550280915
16754,67,31114.24512493394,31114.24512493394,1,0.09279310125674027,0.09279310125674027
16757,66,39816.34390812331,39612.40395768667,1,0.21853496376215503,0.10762832058362484
16758,67,13602.079065487322,13602.079065487322,1,0.14135763157994893,0.14135763157994893
16782,62,123298.09493775925,61687.975141644296,1,0.3053622402329805,0.11512830971203884
16799,61,85010.3232836973,49293.047042474056,1,0.19795334392268696,0.13329059509253485
16811,68,55617.62624751998,31888.207700061914,1,0.12645032516873686,0.015100053633733167
16817,66,7123.224988918788,7123.224988918788,1,0.08864136152388387,0.08864136152388387
16827,64,75994.50098281818,39592.30220771502,1,0.1997371186033644,0.08117316228983398
16832,64,16909.34935635637,28956.55456221944,1,0.136806196364147,0.004894392916870087
16852,65,22286.310314616017,22286.310314616017,1,0.10443506282632171,0.10443506282632171
16855,65,33363.76901900326,33363.76901900326,1,0.18710433692830716,0.18710433692830716
16863,70,39912.21093078639,39912.21093078639,1,0.17405081174540984,0.17405081174540984
16884,62,40953.218808349855,40953.218808349855,1,0.1313575195634294,0.1313575195634294
16887,63,109471.09269907573,109471.09269907573,1,0.23202441258240478,0.23202441258240478
16904,68,9765.323558892096,9765.323558892096,1,0.08670121560160868,0.08670121560160868
16905,69,52497.0963249577,38696.426939866724,1,0.051489311996328516,0.049007921114737056
16913,61,100076.87381184076,23855.842898182873,1,0.1981160912536372,0.03292968675209818
16923,61,30797.08285190308,30797.08285190308,1,0.06744721025980555,0.06744721025980555
16931,69,13682.755797295315,14925.12106950451,1,0.14124695989579134,0.10456040295256007
16960,66,42993.40508724086,42993.40508724086,1,0.1889172201531871,0.1889172201531871
16999,63,51934.81156308265,48362.970672481206,1,0.18313629874640458,0.1707711969038133
17025,68,37279.89375282152,37279.89375282152,1,0.13960426255255015,0.13960426255255015
17074,69,72679.34908789796,44741.534638356374,1,0.23608488794458135,0.15193295689183162
17098,64,35673.576564593604,35673.576564593604,1,0.09321596951148066,0.09321596951148066
17145,63,29917.150493483558,29917.150493483558,1,0.13002802294241322,0.13002802294241322
17151,62,66740.43425648546,62353.837240439076,1,0.18922900196792675,0.1767652755034374
17165,64,34140.298441394276,34140.298441394276,1,0.19910774886249105,0.19910774886249105
17185,66,29512.08274513121,29512.08274513121,1,0.022557440611763756,0.022557440611763756
17192,67,28460.196067986584,28460.196067986584,1,0.19604325686892127,0.19604325686892127
17194,61,45691.92989077657,45691.92989077657,1,0.259994609979832,0.259994609979832
17219,62,39241.27091339449,22400.157376858668,1,0.1792447646450139,0.012594833826023482
17227,66,32231.865791239088,32231.865791239088,1,0.051930445081059554,0.051930445081059554
17238,63,13535.031145391433,13535.031145391433,1,0.09710922537513823,0.09710922537513823
17251,65,59073.726131475254,59073.726131475254,1,0.16767813497139802,0.16767813497139802
17260,62,72769.09816405563,72769.09816405563,1,0.25545852141030095,0.25545852141030095
17289,68,27078.417170982233,27078.417170982233,1,0.08683227776369372,0.08683227776369372
17345,66,31112.91348099675,31112.91348099675,1,0.13121222039319141,0.13121222039319141
17378,70,45584.75812527046,42651.56705457355,2,0.1566200206619589,0.14059448621052573
17464,66,50755.7020415426,23000.0,1,0.1471356847883509,0.0
17468,65,59608.93239410207,59608.93239410207,1,0.14770921589217506,0.14770921589217506
17527,63,41955.10146342432,41955.10146342432,1,0.11029063491221629,0.11029063491221629
17540,70,41806.12599777947,48211.283086613905,1,0.12286384611701603,0.042462165654173815
17541,64,52739.91388706232,56129.93036261796,1,0.16543388191621158,0.15445473484881916
17561,65,14000.0,14000.0,1,0.0,0.0
17612,69,14290.0,14290.0,1,0.0,0.0
17614,60,54426.90035263182,63320.56479279618,1,0.11830404193886601,0.037692325632895374
17632,69,35349.26903571582,35349.26903571582,1,0.1979777624054932,0.1979777624054932
17635,69,42041.02719731991,42041.02719731991,1,0.1373529257285029,0.1373529257285029
17637,67,48012.023743395315,48012.023743395315,1,0.1067933802428098,0.1067933802428098
17640,70,43557.95550023138,12590.629983170986,1,0.1906048768367812,0.09918718978371344
17658,69,69753.76847085977,69753.76847085977,1,0.011357718606093008,0.011357718606093008
17661,68,23189.269462336706,23189.269462336706,1,0.056818240978888594,0.056818240978888594
17668,69,83324.30549579665,83324.30549579665,1,0.2594730908769302,0.2594730908769302
17686,67,49203.3623508898,49203.3623508898,1,0.1597486714094296,0.1597486714094296
17704,60,114599.72004583146,42246.88465856969,1,0.2855185628510319,0.08218143044996529
17713,66,34050.40237882056,34050.40237882056,1,0.10170740088403303,0.10170740088403303
17774,69,58372.02346132822,58372.02346132822,1,0.15725187861256112,0.15725187861256112
17778,62,28088.61451974564,30357.68241823212,1,0.12501815734593416,0.10688211901219563
17784,62,39863.371279225124,43418.31484819185,1,0.1645140409839391,0.12287407150663161
17803,60,30797.08285190308,30797.08285190308,1,0.06744721025980555,0.06744721025980555
17824,66,82575.23934322067,58168.42845676188,1,0.1927526016564382,0.1762998547083636
17856,68,52035.7305947206,52035.7305947206,1,0.11024990285021438,0.11024990285021438
17886,66,16057.576595589226,16057.576595589226,1,0.03706427705386552,0.03706427705386552
17887,67,70553.75378496914,70553.75378496914,1,0.1982173797817044,0.1982173797817044
17889,70,7606.651320411351,7606.651320411351,1,0.2190546305585883,0.2190546305585883
17893,62,48301.998749841776,48301.998749841776,1,0.16585115154962768,0.16585115154962768
17947,60,21486.96128278933,23021.08264526161,1,0.1573896290964018,0.13028585408957102
18002,61,50920.04568296561,50920.04568296561,1,0.17957723859321043,0.17957723859321043
18011,66,17000.0,17000.0,1,0.0,0.0
18028,65,9999.682279100623,9999.682279100623,1,1.0590583154145544e-05,1.0590583154145544e-05
18060,70,14000.0,14000.0,1,0.0,0.0
18063,70,31408.404470339356,31408.404470339356,1,0.04277840996167117,0.04277840996167117
18087,66,64633.017602925545,64633.017602925545,1,0.18885794624025884,0.18885794624025884
18121,68,47259.009278671314,32663.278420306095,1,0.16613351723468714,0.07975269765829032
18152,61,59113.53065439878,46712.0408534512,1,0.20530750698357852,0.16299414365706658
18160,67,5499.983451386829,5499.983451386829,1,1.0029355053604662e-06,1.0029355053604662e-06
18205,60,43775.66972572512,29979.65477497115,1,0.1128260903802733,0.09804392409931485
18209,62,42464.48263620513,42464.48263620513,1,0.13676632809966485,0.13676632809966485
18212,60,63053.238053618144,51239.56321109541,1,0.2739842606306784,0.235629402783348
18241,68,12999.337689287486,12999.337689287486,1,1.6982143970921716e-05,1.6982143970921716e-05
18262,60,49069.857510618,30680.509124469965,1,0.11620222313240708,0.011616532666115398
18267,65,73710.93873071337,73710.93873071337,1,0.05690703877649756,0.05690703877649756
18281,60,6805.339104389119,6805.339104389119,1,0.0,0.0
18400,69,38541.51233311517,42050.67957069269,2,0.05598501876522994,0.04823961892897579
18403,62,131156.4774520656,40266.534047645844,1,0.20257918492077015,0.037171716956613664
18503,66,21054.529138487178,21054.529138487178,1,0.07916724544101998,0.07916724544101998
18604,69,35287.47340461521,35287.47340461521,1,0.08829932576382987,0.08829932576382987
18636,66,52109.93318472762,52109.93318472762,1,0.1315193295928,0.1315193295928
18667,68,5500.0,5500.0,1,0.0,0.0
18691,60,29505.408918676043,29505.408918676043,1,0.005271919083161379,0.005271919083161379
18718,60,36738.13532863755,22000.0,1,0.10720763003890124,0.0
18724,68,40502.09211502497,40502.09211502497,1,0.10857365714341448,0.10857365714341448
18743,67,34808.81309944274,34808.81309944274,1,0.08231155239448931,0.08231155239448931
18745,61,39612.74311142576,34213.62854231059,1,0.14894072245490175,0.07502818796296357
18839,67,70161.5972819243,70161.5972819243,1,0.18642605607189597,0.18642605607189597
18847,65,46185.285551948684,46185.285551948684,1,0.045614928147247095,0.045614928147247095
18848,60,34441.41808737475,25000.0,1,0.21324720962706797,0.0
18863,63,44256.013000847626,44256.013000847626,1,0.12419064658936975,0.12419064658936975
18869,66,27186.55134693194,27186.55134693194,1,0.08584108202846345,0.08584108202846345
18890,70,25873.362630314747,25873.362630314747,1,0.02820733662090485,0.02820733662090485
18973,61,56653.18885593233,56653.18885593233,1,0.15099173753180198,0.15099173753180198
18991,68,75992.46761123998,81136.42229633046,1,0.24635964855193468,0.2064330124410159
19083,69,51066.38312402478,51066.38312402478,1,0.02291612510003413,0.02291612510003413
19118,62,47018.30075638464,47018.30075638464,1,0.11073149632317637,0.11073149632317637
19122,63,41022.99718756951,41022.99718756951,1,0.035650519284134194,0.035650519284134194
19133,69,40994.94725897182,40994.94725897182,1,0.13182233877416857,0.13182233877416857
19222,68,22414.0,22414.0,1,0.0,0.0
19223,70,18886.90331028482,18886.90331028482,1,0.014243643088138148,0.014243643088138148
19244,62,45722.59191039658,24000.0,1,0.015547090548927864,0.0
19281,70,21955.880386223038,21955.880386223038,1,0.06725044185701325,0.06725044185701325
19394,67,33138.06936424811,33138.06936424811,1,0.06229317611554845,0.06229317611554845
19423,63,48626.02181649179,48626.02181649179,1,0.17166672213151063,0.17166672213151063
19458,60,18317.246012680076,20107.76176344806,1,0.13116153665647956,0.016435822840358286
19475,65,2900.0756226784647,3998.358050363897,1,0.10723399751534199,0.053277208378690086
19490,63,22996.397103799995,22996.397103799995,1,0.011748924127108491,0.011748924127108491
19515,61,28953.414714171646,28953.414714171646,1,0.016806494607133005,0.016806494607133005
19527,67,36757.110400273945,36757.110400273945,1,0.10513393307152244,0.10513393307152244
19621,64,32023.901345702052,32023.901345702052,1,0.04959619890635332,0.04959619890635332
19638,62,54255.35535207356,54255.35535207356,1,0.10359995503842039,0.10359995503842039
19646,65,23303.047932619946,26000.0,1,0.018580666423392636,0.0
19698,67,44718.35789928244,44718.35789928244,1,0.14788014245089734,0.14788014245089734
19732,70,54546.03183792527,54546.03183792527,1,0.029234460089046517,0.029234460089046517
19778,63,3606.0288505062335,3606.0288505062335,1,0.21680063459450008,0.21680063459450008
19833,66,57590.047630345995,57590.047630345995,1,0.20092040454825472,0.20092040454825472
19858,60,33021.999773803625,35981.50077399419,1,0.13892856169232803,0.03757489116682205
19894,64,28531.03926696103,28531.03926696103,1,0.012515987526278808,0.012515987526278808
19895,63,16815.74252745247,16815.74252745247,1,0.0729590490423877,0.0729590490423877
19916,67,33838.625752257154,33838.625752257154,1,0.10065122623230008,0.10065122623230008
19953,69,67497.8197322972,67497.8197322972,1,0.22490809693500813,0.22490809693500813
20018,68,16000.0,16000.0,1,0.0,0.0
20091,61,39239.83814640615,39239.83814640615,1,0.14313547030482832,0.14313547030482832
20162,68,5280.0,5280.0,1,0.0,0.0
20165,70,33534.72398193976,33534.72398193976,1,0.06693211757814996,0.06693211757814996
20274,60,36026.87589680783,26000.0,1,0.09778627097512244,0.0
20307,68,28530.93529822296,28530.93529822296,1,0.13718794510296853,0.13718794510296853
20351,66,28335.70269286523,28335.70269286523,1,0.051796149256063156,0.051796149256063156
20396,65,61777.77043311669,61777.77043311669,1,0.035968123354845775,0.035968123354845775
20450,70,15000.0,15000.0,1,0.0,0.0
20496,61,46439.738505903806,40069.13053724683,1,0.15902162431583056,0.09674004409937256
20623,61,33516.80319188682,35380.34379565273,1,0.16225649349775567,0.14928480997302096
20626,61,29917.150493483558,27616.775632294713,1,0.13002802294241322,0.1237588733252964
20707,70,44576.28559236805,33682.87284129106,1,0.1842780551443433,0.10063598325867457
20754,62,49099.16229079455,49099.16229079455,1,0.12798008193317667,0.12798008193317667
20761,60,37018.68690730019,37018.68690730019,1,0.1086151079027681,0.1086151079027681
20792,60,62547.28735550225,29326.29494500582,1,0.16533573429053547,0.08768207467906008
20824,66,56934.662967505654,50263.93791027937,1,0.13260632304864217,0.1030634993301949
20852,69,56945.01564716904,56945.01564716904,1,0.19908034724633206,0.19908034724633206
20871,60,49395.781630681166,42041.02719731991,2,0.17430072658682225,0.1373529257285029
20909,69,22921.0,22921.0,1,0.0,0.0
20939,63,23779.31937002917,24958.098636794988,1,0.0074279676734187875,0.0005321602254074592
20966,63,29609.882806267044,29609.882806267044,1,0.12782367518280532,0.12782367518280532
20973,66,52923.4291364791,42376.83422155417,1,0.18078421960293672,0.12368718314284452
21019,63,43561.068358409364,36207.594503030334,1,0.14548151683526422,0.10181754095968604
21075,66,30153.608821464804,30153.608821464804,1,0.15446845806040096,0.15446845806040096
21136,61,36575.916765507754,26229.504534574364,1,0.043112999324193706,0.014397545433767055
21156,62,28966.326557843484,33856.29310174999,1,0.1323831280803389,0.08908964174847539
21200,61,58970.20386471328,58970.20386471328,1,0.14235255693845653,0.14235255693845653
21305,70,77358.93210965002,77358.93210965002,1,0.009350869688882954,0.009350869688882954
21313,63,27046.467882662022,30042.31265541333,1,0.15134191952751308,0.11442618819126027
21321,69,42133.78240618692,42133.78240618692,1,0.13784341778309583,0.13784341778309583
21332,68,38315.78882832755,38315.78882832755,1,0.11471233967077275,0.11471233967077275
21487,66,81831.72174688535,43621.10505346883,1,0.02107391762667878,0.042699857854939016
21511,60,67167.01556564501,67167.01556564501,1,0.1589365860120292,0.1589365860120292
21522,67,67230.49232108533,67230.49232108533,1,0.18634145633115698,0.18634145633115698
21528,65,30797.08285190308,30797.08285190308,1,0.06744721025980555,0.06744721025980555
21568,63,110352.1365049221,110352.1365049221,1,0.24267206057695268,0.24267206057695268
21607,61,74796.88785154866,74205.61114056529,1,0.239480688077632,0.2530078735986378
21655,64,25526.152896015716,25526.152896015716,1,0.03284644367222531,0.03284644367222531
21694,60,37041.55736616791,37041.55736616791,1,0.11132214235732524,0.11132214235732524
21817,64,70860.26282178298,15000.0,1,0.2319380473228148,0.0
21863,67,33797.72401740053,33797.72401740053,1,0.08743635118494789,0.08743635118494789
21894,60,64652.50204701476,65026.20618738483,1,0.19934260560679767,0.1969313023398799
21915,69,19200.0,19200.0,1,0.0,0.0
21921,67,46006.846429807396,46006.846429807396,1,0.17382587928476498,0.17382587928476498
21945,70,6250.0,6250.0,1,0.0,0.0
21948,69,34059.43687640403,34059.43687640403,1,0.1017455380092654,0.1017455380092654
22005,61,45200.9186901651,36412.34894461604,1,0.1447047696792003,0.11032094405241134
22063,64,51495.027505129554,51495.027505129554,1,0.12115257485921757,0.12115257485921757
22077,70,33434.67521109719,33434.67521109719,1,0.1263233556068086,0.1263233556068086
22123,69,33120.708485133946,33120.708485133946,1,0.08283162212964398,0.08283162212964398
22132,60,34333.20482558371,34333.20482558371,1,0.04123854530535342,0.04123854530535342
22197,65,22783.605942130936,22783.605942130936,1,0.04034450716499444,0.04034450716499444
22236,62,4497.654965159098,4497.654965159098,1,0.22735876692318308,0.22735876692318308
22239,65,31599.788763394998,31599.788763394998,1,0.07269116222739122,0.07269116222739122
22240,70,24895.79111773125,24895.79111773125,1,0.08259934854444578,0.08259934854444578
22282,67,27041.318259912037,27041.318259912037,1,0.10198562634079492,0.10198562634079492
22291,64,24505.014963945723,24505.014963945723,1,0.08289747732814705,0.08289747732814705
22451,61,55454.761118703434,60262.74049374966,1,0.20441262946599487,0.16142781046368754
22549,61,24692.999553427875,24692.999553427875,1,0.12479774790079413,0.12479774790079413
22553,65,29588.903457781416,29588.903457781416,1,0.0233552005197745,0.0233552005197745
22560,68,80321.79217190431,36246.668507961665,1,0.22469178741706847,0.17101368336096204
22634,65,46712.0408534512,46712.0408534512,1,0.16299414365706658,0.16299414365706658
22637,64,43926.0983153065,43926.0983153065,1,0.08460056392608108,0.08460056392608108
22721,63,26796.91509453948,32950.64475275911,1,0.13387908121738837,0.10061564716826121
22753,60,51033.370780114456,10000.0,1,0.17519064337156118,0.0
22770,60,44880.158987741794,31065.73412485157,1,0.13040589388764007,0.08697091013737593
22776,61,47568.159495500055,29917.150493483558,1,0.2465863619423479,0.13002802294241322
22846,66,33475.47023613768,33475.47023613768,1,0.08523731739096721,0.08523731739096721
22934,65,41728.80503494512,41728.80503494512,1,0.13570701608809668,0.13570701608809668
