respid,xi,xi_sp,miss_psurv85,sp_miss_psurv85
24684,-2.2539496287072485,-9.0,0.0,-9.0
24818,-0.33892704082161484,-0.3746765837816577,0.0,0.0
24835,-1.9601842055740468,-1.686270210498832,0.0,0.0
24868,-2.49634812399959,-2.131572009951816,0.0,0.0
24879,-3.5388726937796378,0.5773776392493293,0.0,0.0
24907,-1.0566624642917481,-0.6614612708226983,0.0,0.0
24909,-2.0524222461740242,-9.0,0.0,-9.0
24939,-9.0,-9.0,1.0,-9.0
24951,-1.8665479534533103,-1.5104856297912805,0.0,0.0
25051,-1.7649756920706554,-9.0,0.0,-9.0
25081,-1.8676592381724433,-0.5900394187572907,0.0,0.0
25088,-9.0,-9.0,1.0,-9.0
25123,0.03652082017214329,-0.5621650845404641,0.0,0.0
25166,-2.5605237442753364,-1.5024765183647277,0.0,0.0
25169,-9.0,-9.0,1.0,1.0
25171,-2.46869471906087,-9.0,0.0,-9.0
25175,-1.3242847939978661,-1.1878540674129903,0.0,0.0
25184,-2.311301347408041,-9.0,0.0,-9.0
25185,-1.712542979053625,-1.9387403039246405,0.0,0.0
25193,-2.9556263443315003,-2.4131619941347076,0.0,0.0
25207,0.07542416953332733,0.7545966879356116,0.0,0.0
25299,-3.929463898343756,-2.4103766728636065,0.0,0.0
25313,-0.797778372924239,0.018722886200118954,0.0,0.0
25386,-1.4213493583006827,-1.52309519815093,0.0,0.0
25390,-1.9395344230419553,-2.512077345023394,0.0,0.0
25393,-0.46296219283360657,-0.49476061075252575,0.0,0.0
25418,-0.23260119728047723,-9.0,0.0,-9.0
25422,-0.8410466386700512,-2.8318915706427257,0.0,0.0
25440,0.14137317263552004,0.399994334352753,0.0,0.0
25463,-2.273960051973303,-1.5639418375735983,0.0,0.0
25507,-2.1182592665866826,-9.0,0.0,-9.0
25516,1.721288301282137,-9.0,0.0,-9.0
25547,-1.9853250587608817,-1.1891799403086538,0.0,0.0
25640,-2.352582093358131,-2.7820263338211997,0.0,0.0
25708,-3.234687926878771,-1.6389104781856152,0.0,0.0
25730,-1.9014006639016339,-1.0330746764072471,0.0,0.0
25756,-0.7989575457459734,-1.6221309196509832,0.0,0.0
25786,-3.180457933615792,-9.0,0.0,-9.0
25905,-2.609708283140113,-2.1301106935426404,0.0,0.0
25969,-0.7897220144235368,0.3865686635849591,0.0,0.0
25972,-9.0,-9.0,1.0,1.0
26011,-9.0,-9.0,1.0,1.0
26044,-1.0182222345363927,-1.0422508562499098,0.0,0.0
26186,-2.8143682056658057,-1.783423763315539,0.0,0.0
26205,-2.241872064474366,-9.0,0.0,-9.0
26211,-9.0,-9.0,1.0,1.0
26233,-9.0,-9.0,1.0,-9.0
26248,-1.5827147855675048,-1.8592368131291626,0.0,0.0
26293,-0.3460563335059447,-1.5288053993668893,0.0,0.0
26325,-2.844777402501629,-1.5659725261419575,0.0,0.0
26331,-0.6264757849374716,-9.0,0.0,-9.0
26357,-0.31665857621231447,0.06195511368564904,0.0,0.0
26372,-0.8988353948784495,-0.7895300553455408,0.0,0.0
26462,-1.1328468886420395,-0.6352995130287908,0.0,0.0
26526,-2.5332480720522166,-9.0,0.0,-9.0
26532,-1.0781472390712168,-1.3132342117592295,0.0,0.0
26601,-9.0,-9.0,1.0,-9.0
26704,-1.608218582807952,-9.0,0.0,-9.0
26720,-1.878051698145855,-9.0,0.0,-9.0
26742,-2.7970165538310248,-1.9290869090591136,0.0,0.0
26871,0.45480026935381873,-9.0,0.0,-9.0
26960,-3.229656907632386,-2.1043547318943228,0.0,0.0
26981,-0.48935900743772714,-0.2722885141584261,0.0,0.0
27011,-0.7409079375902284,-0.501987405028646,0.0,0.0
27040,-9.0,-9.0,1.0,1.0
27042,-1.2692751534184308,-9.0,0.0,-9.0
27061,-2.6254178722745323,-1.9771881672424576,0.0,0.0
27075,-2.360529467300338,-1.642249239428707,0.0,0.0
27111,-0.3307729822533587,-9.0,0.0,-9.0
27128,-2.4865113901809384,-2.26082374241207,0.0,0.0
27151,-1.2458474774791701,-1.1296841313677284,0.0,0.0
27248,-2.084473948232664,-1.2869742665732524,0.0,0.0
27264,-1.7428869143395753,-0.8324725271211312,0.0,0.0
27272,-2.731043748028901,-2.5651405694188005,0.0,0.0
27301,-2.4140697369951836,-9.0,0.0,-9.0
27306,-1.6019109949651196,-0.6787309774206759,0.0,0.0
27311,-1.2767544891116085,-1.3191764002831685,0.0,0.0
27325,-0.8711146345660632,-9.0,0.0,-9.0
27335,-1.927368761072775,-1.2883307048849897,0.0,0.0
27347,-1.8978062621081229,-0.5191184811987419,0.0,0.0
27385,-1.1663558977262583,-9.0,0.0,-9.0
27403,-0.3754268921869318,0.20353642580039924,0.0,0.0
27404,0.2784146982369186,-9.0,0.0,-9.0
27412,-2.088215465604506,-1.5326409180452294,0.0,0.0
27490,1.3468917260456927,1.5559270791525575,0.0,0.0
27510,-0.6540990574562103,-0.4659736118266473,0.0,0.0
27521,-1.4436398112234217,-1.5184941328315757,0.0,0.0
27541,-1.7773922203164203,-1.7062204576950353,0.0,0.0
27553,-1.983991636822022,-1.6264652388848146,0.0,0.0
27574,-2.2379379626793328,-9.0,0.0,-9.0
27578,-3.0329406780916677,-2.442317471088473,0.0,0.0
27625,-9.0,-9.0,1.0,-9.0
27695,-1.2727859783490472,-0.9786611313075001,0.0,0.0
27724,-1.354768981435183,-1.2174397084605704,0.0,0.0
27760,-2.3335665356519777,-2.566381149467887,0.0,0.0
27762,-0.8609986349345126,0.7143886696137068,0.0,0.0
27771,-0.7479005173218177,-0.4553619639725117,0.0,0.0
27799,-2.3101161894452296,-1.1350817621609073,0.0,0.0
27854,-2.7124728966094582,-2.258415175264357,0.0,0.0
27876,-9.0,-9.0,1.0,1.0
27920,-1.8063663667716436,-1.0547453768711648,0.0,0.0
27930,-2.9497172206341107,-2.9268500448446346,0.0,0.0
28011,-1.0171620221806363,-0.7294444345107477,0.0,0.0
28012,-1.2131015445787197,-1.145319378629988,0.0,0.0
28073,-0.9845231448243675,-1.7824622786323654,0.0,0.0
28130,0.3500492401719154,-9.0,0.0,-9.0
28159,-1.1127994808441024,-0.3760313789529896,0.0,0.0
28163,-0.40632727944884584,-9.0,0.0,1.0
28253,-2.8733056313801506,-9.0,0.0,-9.0
28357,-1.5381173548978233,-9.0,0.0,-9.0
28391,-1.459818210476506,-1.5626343266681884,0.0,0.0
28409,-2.6454494122674284,-1.079415999083043,0.0,0.0
28424,-1.7778922749341843,-9.0,0.0,-9.0
28446,-1.9224872008367357,-9.0,0.0,-9.0
28453,-0.22468368341063544,-9.0,0.0,-9.0
