respid,mu,zeta
22770,0.7523979547569986,0.22652951647388245
22776,0.47440329432980965,0.9005683017848019
22846,-0.12681429751314302,2.5033099416508073
22934,0.47492427433235895,1.3785923512952396
23154,0.32949501310635665,0.7049275601938113
23214,0.18712320801377316,0.010557096748190609
23215,0.1701531969124146,0.116015846448418
23240,0.4727540154085797,0.8885069992239264
23243,0.17723827599053052,0.5123006236467588
23257,0.052745948326683584,0.9134721327484652
23298,-1.0,0.8747505317991093
23359,-0.07984776279328928,2.871216175727534
23402,0.32338424881266,0.04616212608241724
23415,0.6631805862520325,1.6362341207547457
23474,0.06617633935228544,0.6503327913352354
23493,0.18616512579675337,0.04232554047909619
23500,0.47446238374528255,0.9010443469854724
23566,-1.0,3.0
23599,-1.0,3.0
23612,0.06394317008963551,0.42710168155028205
23658,0.07716617165423385,0.34635075408263166
23702,0.6816156124013621,1.3801256703336993
23719,1.814917372011437,1.8072385326531037
23736,-1.0,3.0
23742,0.3175501487398915,0.2206237921840829
23757,0.32338424881266,0.04616212608241724
23800,0.18616512579675337,0.04232554047909619
23801,0.10593659399099097,0.3122475772881356
23805,1.1395991390706928,0.21608162917340357
23814,0.06486911760421282,1.5740902154736856
23871,1.8893151461284945,2.8315822013589913
23886,0.13346893291387735,0.38409225452034096
23894,0.08700847118844222,0.5723054031431543
23950,-0.005786910228151777,0.8441658455486002
23957,-0.4358811553697009,2.336775638209142
23989,1.1364872169664746,1.2169366868800653
24004,-1.0,3.0
24014,0.014567689736925455,0.009114059802130581
24018,0.8771052922336511,1.0758124081849965
24034,0.3700267239281138,1.2186095270956576
24063,0.43340080115094354,0.19266943403343445
24089,1.5302118399277909,1.7720929343249268
24090,0.24967625588540945,0.009801474142605071
24092,-1.0,0.6812328428769463
24116,0.2908895290193139,0.9045869496178964
24127,0.20292761321974095,0.3901331155470098
24131,0.9773277196908303,1.628459132818219
24186,0.19711094198962636,0.37249353340338826
24223,-0.028153395066305025,1.7390025591235752
24274,-0.0022254921238872615,1.982448824695052
24279,0.32338424881266,0.04616212608241724
24281,0.2908895290193139,0.9045869496178964
24404,-0.08225444166413355,1.9062849440083751
24406,0.6650438019866372,1.3416289489328383
24418,-0.07342608183319477,1.3705505252901955
24437,0.18616512579675337,0.04232554047909619
24443,-1.0,0.5461880680634045
24454,1.2557755721096477,1.3680971081490747
24476,0.27981012560352436,0.8775100298995959
24485,0.11662147095076883,0.34902872941591745
24509,0.1831232424097141,0.07273741741895028
24514,0.03391369101279608,0.003273964820229014
24530,0.1754289266161222,0.15471314225114147
24542,-0.00970359970238204,0.7891610197171862
24614,0.07385184350051352,0.04414295318952122
24635,0.6291956899282122,0.1865306227466173
24649,0.26395623148752007,0.7678527566320145
24657,-1.0,3.0
24679,0.18616512579675337,0.04232554047909619
24681,0.0001961245348524842,1.5296580241943982
24684,0.3097830104204926,0.7102162279816471
24818,-0.33341553912460875,3.0
24835,0.5913283756485175,0.29021906833181504
24868,0.18616512579675337,0.04232554047909619
24879,0.1720398399363237,0.622173758362517
24907,1.0256396560747782,0.6381877196103201
24909,0.2860687231609674,1.1347172928298386
24939,-1.0,0.6563201521028481
24951,0.5660306113958989,1.7596590340642475
25051,0.18616512579675337,0.04232554047909619
25081,0.18616512579675337,0.04232554047909619
25088,0.03826054979026404,0.5864226339067935
25123,0.18616512579675337,0.04232554047909619
25166,2.029831957610319,1.007239612990851
25169,0.19711094198962636,0.37249353340338826
25171,0.8287345605784655,0.934058166956922
25175,-1.0,3.0
25184,0.1131973632055841,0.6255471521067304
25185,-1.0,2.5483179180006186
25193,0.3024971854910273,0.09549021028658236
25207,-0.27729427214863095,3.0
25299,0.014567689736925455,0.009114059802130581
25313,0.9491326751725075,0.5663622907065899
25386,0.18616512579675337,0.04232554047909619
25390,0.18616512579675337,0.04232554047909619
25393,1.1053024260241529,3.0
25418,0.18616512579675337,0.04232554047909619
25422,1.1931498081728074,0.2690008335556461
25440,0.03826054979026404,0.5864226339067935
25463,-1.0,3.0
25507,0.02190784440192927,0.8714003062602759
25516,-1.0,3.0
25547,-0.08730252253142529,1.1332225170780426
25640,-0.8265620423237967,3.0
25708,0.014567689736925455,0.009114059802130581
25730,0.32338424881266,0.04616212608241724
25756,0.7514029311778996,1.5473332474875048
25786,0.18616512579675337,0.04232554047909619
25905,0.17373767889858327,0.09965274735643005
25969,0.18935925512583532,0.21595216515963134
25972,-0.012171332134962404,1.2424718317235874
26011,0.1843783255238597,0.2439466879417585
26044,0.31394010620737567,1.0442983161635588
26186,0.3764888009604578,0.8898354809000089
26205,0.5504916212285335,0.44958350477804987
26211,-1.0,3.0
26233,0.1957905302706472,0.6937086286391485
26248,-0.5172514293409417,2.192974985261178
26293,0.1486107692917348,1.1801840710158804
26325,0.2956083462156638,0.9560787189643281
26331,0.18097347288625232,1.1806396435258233
26357,0.4708167333038127,0.8743516824648497
26372,-1.0,3.0
26462,0.6291956899282122,0.1865306227466173
26526,-0.1799860261418279,1.8518191373253758
26532,-1.0,0.5861020686786752
26601,-1.0,3.0
26704,0.34006233238158795,1.1864878124021305
26720,0.18616512579675337,0.04232554047909619
26742,0.8288311899376346,1.3970934534012718
26871,0.32338424881266,0.04616212608241724
26960,0.18616512579675337,0.04232554047909619
26981,0.03826054979026404,0.5864226339067935
27011,-0.33341553912460875,3.0
27040,0.18616512579675337,0.04232554047909619
27042,0.17723827599053052,0.5123006236467588
27061,1.814917372011437,1.8072385326531037
27075,0.45965549015555796,0.24160923749392638
27111,0.25834324061826247,0.7065414510664958
27128,0.18616512579675337,0.04232554047909619
27151,-0.825814521554883,3.0
27248,0.8963373265522266,0.2287392152425786
27264,1.0832966404746183,0.05698208852628055
27272,0.32338424881266,0.04616212608241724
27301,0.18616512579675337,0.04232554047909619
27306,0.9378761326668005,1.4292165701922601
27311,-1.0,3.0
27325,-0.08225444166413355,1.9062849440083751
27335,1.133557170952186,3.0
27347,0.0905913916725269,0.407376240359518
27385,0.3326776312603802,0.09755932496730263
27403,0.18616512579675337,0.04232554047909619
27404,0.6291956899282122,0.1865306227466173
27412,0.2193390117909247,0.8184424551989073
27490,-0.0009746630938162018,0.7016936219580351
27510,-1.0,0.5461880680634045
27521,0.8177603515193125,1.3948890170215882
27541,0.07495602924901319,0.7276339837157734
27553,0.18539755495435067,0.128963369425297
27574,0.6530332398259299,0.2172248370726662
27578,0.17798036927215327,0.10774950192026522
27625,0.2733246752338199,0.8011971843824666
27695,0.847777826698337,2.3138982914770154
27724,0.1957905302706472,0.6937086286391485
27760,-0.3918449351664288,2.4795389820005918
27762,0.2645227316674947,0.9958617841956016
27771,0.18616512579675337,0.04232554047909619
27799,-1.0,0.5828931934160742
27854,0.12857012081000815,1.2373362081966264
27876,1.0493107011735903,1.629698428205751
27920,0.7884390633981011,0.25858170121670027
27930,-1.0,0.5461880680634045
28011,0.32338424881266,0.04616212608241724
28012,-1.0,3.0
28073,-0.6813550127399979,3.0
28130,1.0493107011735903,1.629698428205751
28159,1.024734740988863,1.251784633091717
28163,-0.5844652685622594,3.0
28253,1.9710976268742477,0.242890919067048
28357,0.8083720440468409,0.855903656314839
28391,-1.0,0.8551815080224416
28409,0.18616512579675337,0.04232554047909619
28424,-0.00216501368358863,1.8213820645674028
28446,0.23833212248565339,0.34901315760689877
28453,0.014567689736925455,0.009114059802130581
