respid,wgt,cma,married,own,wealth_total,mort_balance,home_value,share_rrsp
10032,8497.513381368772,1,1,1,428445.96193695953,0.0,1100000.0,0.9813278669640558
10043,1278.4983244321725,7,0,1,120000.0,0.0,800000.0,0.8333333333333334
10066,8497.513381368772,7,0,1,65000.0,0.0,550000.0,1.0
10072,4230.715283026676,1,1,1,50000.0,300000.0,1300000.0,0.5
10104,1278.4983244321725,1,0,1,275000.0,0.0,1000000.0,0.7272727272727273
10119,9964.177008128749,2,1,1,15000.0,25000.0,300000.0,1.0
10120,999.5341708562004,4,1,1,700000.0,0.0,750000.0,0.6428571428571429
10145,1278.4983244321725,6,0,1,400000.0,0.0,600000.0,1.0
10169,3027.395677984212,5,1,1,120000.0,313000.0,425000.0,1.0
10187,4851.619932747694,9,0,1,100000.0,0.0,250000.0,1.0
10209,32181.48483364921,10,0,1,300000.0,0.0,350000.0,1.0
10213,3084.2107633132296,5,1,1,231972.0484671671,0.0,400000.0,0.7981931540050342
10214,949.5838434120577,3,1,1,700000.0,0.0,2000000.0,0.7142857142857143
10215,938.1637312456232,10,1,1,865000.0,0.0,480000.0,0.42196531791907516
10224,6357.119592832336,5,1,1,65.0,0.0,350000.0,0.9230769230769231
10229,949.5838434120577,3,0,1,23643.517656711163,360000.0,1400000.0,0.7885255454540725
10240,967.2736886617231,2,1,1,540000.0,0.0,400000.0,0.9259259259259259
10245,3306.360982332038,2,1,1,270000.0,0.0,350000.0,0.7407407407407407
10283,967.2736886617231,2,1,1,390000.0,0.0,550000.0,0.6410256410256411
10290,1666.0411339049424,3,1,1,550000.0,0.0,1200000.0,0.5818181818181818
10302,11913.367002499095,3,0,1,75698.84694108323,0.0,650000.0,0.6988065086678883
10313,967.2736886617231,9,1,1,1000000.0,0.0,1500000.0,0.5
10316,3717.1214505199555,8,0,1,35000.0,170000.0,240000.0,0.5714285714285714
10326,3717.1214505199555,8,1,1,60000.0,0.0,350000.0,0.6666666666666666
10327,3717.1214505199555,8,0,1,310000.0,0.0,700000.0,0.8064516129032258
10338,2341.501344690914,4,0,1,5000.0,0.0,500000.0,0.0
10346,3027.395677984212,5,1,1,257245.4407205349,0.0,1200000.0,0.8156369896156657
10356,580.936724934376,8,1,1,110000.0,0.0,450000.0,0.09090909090909091
10386,580.936724934376,8,1,1,650000.0,0.0,411000.0,0.7692307692307693
10396,1321.982893522959,2,1,1,200000.0,220000.0,300000.0,1.0
10399,4398.058351676,3,1,1,250000.0,170000.0,950000.0,1.0
10403,4942.474513256949,1,0,1,27509.623549569194,170000.0,500000.0,0.8182454226976036
10404,999.5341708562004,5,0,1,340000.0,30000.0,650000.0,0.7352941176470589
10405,688.7628253365825,5,1,1,620000.0,0.0,450000.0,0.8064516129032258
10407,580.936724934376,8,1,1,566000.0,0.0,750000.0,0.8833922261484098
10409,3084.2107633132296,5,0,1,140000.0,0.0,330000.0,0.7142857142857143
10424,1278.4983244321725,1,0,1,250100.0,0.0,560000.0,0.9996001599360256
10431,897.8346892314378,6,1,1,125000.0,0.0,400000.0,0.2
10442,1278.4983244321725,1,1,1,515000.0,0.0,750000.0,0.970873786407767
10460,4853.275748785212,8,1,1,589665.6780793977,150000.0,400000.0,0.8269120110795205
10462,4942.474513256949,7,1,1,436000.0,0.0,1100000.0,0.9174311926605505
10486,1278.4983244321725,7,0,1,62000.0,0.0,525000.0,0.1935483870967742
10498,897.8346892314378,1,0,1,70000.0,0.0,300000.0,0.7142857142857143
10503,897.8346892314378,1,1,1,315000.0,0.0,1200000.0,0.9523809523809523
10525,4853.275748785212,8,1,1,25562.804598101655,0.0,375000.0,0.0
10532,1278.4983244321725,1,0,1,100000.0,100000.0,500000.0,1.0
10541,897.8346892314378,1,0,1,176584.76658032817,0.0,715888.5764829023,0.7554179206801891
10551,4942.474513256949,6,0,1,530000.0,0.0,250000.0,0.9433962264150944
10553,3922.9483782185284,1,1,1,362968.1216429068,0.0,300000.0,0.8622468558018692
10556,897.8346892314378,6,1,1,530000.0,0.0,458000.0,0.9433962264150944
10565,1278.4983244321725,7,0,1,150000.0,0.0,300000.0,0.8666666666666667
10577,1278.4983244321725,1,0,1,594000.0,0.0,600000.0,0.8417508417508418
10589,999.5341708562004,5,1,1,520000.0,0.0,500000.0,0.9615384615384616
10594,897.8346892314378,6,1,1,520000.0,0.0,750000.0,0.8653846153846154
10603,4230.715283026676,6,0,1,375000.0,0.0,240000.0,0.8
10605,897.8346892314378,7,1,1,330000.0,0.0,700000.0,0.6363636363636364
10648,897.8346892314378,6,0,1,550000.0,0.0,900000.0,0.9090909090909091
10667,4230.715283026676,6,0,1,530000.0,0.0,900000.0,0.9433962264150944
10700,4230.715283026676,1,0,1,520000.0,175000.0,575000.0,0.9615384615384616
10721,4851.619932747694,9,1,1,130000.0,0.0,620000.0,0.0
10723,897.8346892314378,1,1,1,250000.0,220000.0,1000000.0,0.8
10738,967.2736886617231,9,1,1,655000.0,0.0,325000.0,0.7633587786259542
10740,4851.619932747694,2,0,1,85000.0,179000.0,300000.0,0.7058823529411765
10746,897.8346892314378,6,1,1,620000.0,0.0,900000.0,0.8064516129032258
10791,4230.715283026676,6,1,1,214589.0397324853,0.0,372269.0132421073,0.8135971900062301
10797,897.8346892314378,6,1,1,500000.0,0.0,700000.0,0.4
10807,3306.360982332038,2,0,1,600000.0,0.0,320000.0,0.8333333333333334
10812,9964.177008128749,2,0,1,124715.00235848117,99000.0,285000.0,0.6280533426531847
10813,1321.982893522959,9,1,1,268256.01695265144,160000.0,450000.0,1.0
10822,1278.4983244321725,1,1,1,430456.89190198155,0.0,680000.0,0.8257665252643275
10826,897.8346892314378,6,1,1,515000.0,0.0,450000.0,0.6407766990291263
10854,4230.715283026676,6,0,1,170000.0,0.0,850000.0,0.5882352941176471
10862,967.2736886617231,9,1,1,300000.0,0.0,200000.0,0.6666666666666666
10872,8497.513381368772,6,1,1,200000.0,0.0,260000.0,0.4
10897,897.8346892314378,7,1,1,200000.0,0.0,600000.0,0.5
10900,3922.9483782185284,6,1,1,440000.0,0.0,180000.0,0.9090909090909091
10920,1278.4983244321725,6,1,1,500000.0,0.0,2000000.0,1.0
10927,4230.715283026676,6,0,1,66000.0,0.0,290233.28846805554,0.0
10929,967.2736886617231,2,1,1,550000.0,0.0,750000.0,0.9090909090909091
10935,3922.9483782185284,6,1,1,56500.0,0.0,425000.0,0.11504424778761062
10948,9964.177008128749,2,0,1,460000.0,0.0,555000.0,0.8695652173913043
10978,4851.619932747694,2,1,1,245000.0,75000.0,350000.0,0.8163265306122449
10981,1278.4983244321725,6,0,1,180000.0,0.0,350000.0,0.6111111111111112
10997,4942.474513256949,1,1,1,180500.0,0.0,2000000.0,0.997229916897507
11002,897.8346892314378,6,1,1,520000.0,0.0,390000.0,0.6923076923076923
11007,967.2736886617231,2,1,1,450000.0,0.0,450000.0,0.6666666666666666
11011,4230.715283026676,1,1,1,560000.0,0.0,1000000.0,0.8928571428571429
11012,1278.4983244321725,6,0,1,0.0,0.0,321794.62966428424,0.0
11016,897.8346892314378,6,1,1,1020.0,31000.0,500000.0,0.9803921568627451
11035,1278.4983244321725,6,1,1,245000.0,0.0,375000.0,0.4897959183673469
11044,4230.715283026676,6,0,1,50000.0,0.0,150230.89891855343,0.0
11049,967.2736886617231,9,1,1,575000.0,0.0,430000.0,0.5652173913043478
11067,8497.513381368772,6,1,1,150000.0,0.0,260000.0,0.6666666666666666
11073,897.8346892314378,6,1,1,450000.0,0.0,525000.0,1.0
11076,967.2736886617231,9,1,1,255000.0,129000.0,360000.0,0.9803921568627451
11087,1278.4983244321725,1,1,1,340000.0,0.0,1000000.0,0.6470588235294118
11105,967.2736886617231,9,1,1,240000.0,0.0,250000.0,0.4583333333333333
11110,1278.4983244321725,1,0,1,530000.0,0.0,850000.0,0.8490566037735849
11111,4851.619932747694,9,1,1,668829.8807746624,0.0,400000.0,0.7475742552364472
11116,1278.4983244321725,6,0,1,0.0,0.0,225000.0,0.0
11139,938.1637312456232,10,1,1,155000.0,0.0,450000.0,0.967741935483871
11157,1278.4983244321725,6,0,1,200000.0,0.0,400000.0,0.65
11164,1278.4983244321725,1,1,1,65000.0,0.0,1000000.0,0.9230769230769231
11182,8497.513381368772,6,0,1,80000.0,0.0,185000.0,1.0
11189,1321.982893522959,9,1,1,135000.0,0.0,375000.0,0.9259259259259259
11197,1278.4983244321725,7,1,1,632000.0,0.0,725000.0,0.7911392405063291
11205,8497.513381368772,6,1,1,13680.441964479396,0.0,380000.0,1.0
11209,4230.715283026676,6,0,1,20000.0,70000.0,470000.0,1.0
11245,4851.619932747694,2,0,1,87671.35681842765,55000.0,120000.0,1.0
11255,1321.982893522959,2,1,1,300000.0,0.0,400000.0,0.6666666666666666
11291,1278.4983244321725,1,1,1,450000.0,0.0,1250000.0,0.7777777777777778
11299,999.5341708562004,5,1,1,12500.0,123000.0,175000.0,1.0
11321,1278.4983244321725,1,1,1,280000.0,0.0,1100000.0,0.7142857142857143
11332,4230.715283026676,1,0,1,82500.0,0.0,600000.0,0.21818181818181817
11340,8497.513381368772,1,1,1,500000.0,0.0,650000.0,1.0
11342,688.7628253365825,4,0,1,178958.58180481565,0.0,380000.0,0.36688217133221107
11379,4230.715283026676,7,1,1,200000.0,0.0,650000.0,1.0
11395,999.5341708562004,4,0,1,160000.0,0.0,500000.0,0.75
11425,999.5341708562004,4,1,1,1000.0,0.0,525000.0,1.0
11432,4230.715283026676,1,1,1,450000.0,0.0,950000.0,0.8888888888888888
11441,999.5341708562004,5,1,1,378116.40614622436,0.0,475000.0,0.554495684004512
11453,1666.0411339049424,3,1,1,496168.2340803941,0.0,938636.2483138903,0.8889017671489249
11464,1666.0411339049424,3,1,1,217985.91557110386,0.0,1600000.0,0.7247528591798911
11472,2341.501344690914,4,1,1,680000.0,0.0,380000.0,0.7352941176470589
11489,949.5838434120577,3,0,1,620000.0,0.0,1000000.0,0.8064516129032258
11492,6357.119592832336,4,0,1,120000.0,0.0,600000.0,1.0
11507,2341.501344690914,4,1,1,75000.0,125000.0,725000.0,0.0
11512,2341.501344690914,5,1,1,3000.0,0.0,515000.0,0.0
11529,688.7628253365825,4,1,1,620000.0,0.0,700000.0,0.8064516129032258
11538,4398.058351676,3,1,1,525000.0,0.0,2000000.0,0.9523809523809523
11555,580.936724934376,8,1,1,510000.0,0.0,300000.0,0.7843137254901961
11557,949.5838434120577,3,1,1,145000.0,0.0,1700000.0,0.1724137931034483
11616,949.5838434120577,3,1,1,65000.0,0.0,839743.2362984321,1.0
11626,4851.619932747694,9,0,1,300.0,40000.0,130000.0,0.6666666666666666
11632,3306.360982332038,2,1,1,320000.0,0.0,550000.0,0.5
11651,4398.058351676,3,1,1,700000.0,0.0,900000.0,0.7142857142857143
11652,688.7628253365825,4,0,1,400000.0,290000.0,500000.0,1.0
11660,6357.119592832336,5,0,1,6000.0,200000.0,355000.0,1.0
11681,1666.0411339049424,3,1,1,580000.0,0.0,1500000.0,0.8620689655172413
11719,688.7628253365825,4,1,1,650000.0,0.0,500000.0,0.7692307692307693
11720,949.5838434120577,3,1,1,525000.0,0.0,1200000.0,0.7619047619047619
11727,949.5838434120577,3,0,1,565000.0,0.0,950000.0,0.8849557522123894
11729,688.7628253365825,4,1,1,565000.0,0.0,900000.0,0.8849557522123894
11732,580.936724934376,8,1,1,745000.0,0.0,525000.0,0.6711409395973155
11738,880.8996211331786,8,1,1,520000.0,0.0,450000.0,0.9615384615384616
11762,3717.1214505199555,8,1,1,450000.0,0.0,400000.0,0.6666666666666666
11794,949.5838434120577,3,0,1,371328.88293980056,0.0,1500000.0,0.5386060960747397
11802,949.5838434120577,3,1,1,190000.0,0.0,900000.0,0.7368421052631579
11805,3223.604382708034,11,1,1,548000.0,0.0,900000.0,0.7025547445255474
11853,3027.395677984212,5,1,1,153403.63285267004,0.0,377000.0,0.47849996435982334
11866,3084.2107633132296,4,1,1,530000.0,0.0,600000.0,0.8113207547169812
11879,4851.619932747694,2,0,1,112000.0,4000.0,234000.0,1.0
11880,967.2736886617231,9,1,1,450000.0,0.0,650000.0,0.8888888888888888
11917,880.8996211331786,8,0,1,198000.0,0.0,311000.0,0.7575757575757576
11932,4427.977115973115,3,1,1,850000.0,0.0,1200000.0,0.5882352941176471
