id,"gamma(2,1)","delta(1,2)","delta(2,2)","delta(3,2)","gamma(3,1)","delta(1,3)","delta(2,3)","delta(3,3)","gamma(4,1)","delta(1,4)","delta(2,4)","delta(3,4)"
20351,0.0798718569980405,-2.7757954862581085,-0.1348058939720913,-0.364104426908908,0.1125809964717624,-4.555697831689,-1.9947726444803755,-0.3694377876093564,0.2619555805890831,-7.622174107139062,-5.201535584555319,-4.0583151797361765
20396,0.0670955269248517,-3.888395180892447,-1.1980110203539724,-1.3259763689705646,0.0940062191207846,-4.980096920707879,-2.339593628287948,-0.6913763581389271,0.1628615484885625,-5.60592660357907,-3.582010961325356,-2.322751296265858
20450,0.0853625447616161,-4.015572103702882,-1.3938662875906531,-1.66852066298371,0.1066113087534603,-4.529527082607057,-1.956543950863847,-0.4782452590666215,0.2074596195047283,-6.247745624735333,-4.197265459282142,-2.8424928316036646
20496,0.0795738817763563,-4.217167698628368,-1.5392838977368593,-1.8195543332919843,0.1017634785608408,-5.074459080060072,-2.493050787596053,-0.9311958241958256,0.2070901959013944,-6.61772164317256,-4.570668661530427,-3.3561463945013754
20623,0.0687429852749284,-2.8081550611700563,-0.1118323258280376,-0.3765578682395823,0.1004384094274615,-4.538901155439015,-1.914613093913812,-0.4370375092361446,0.2254787256385425,-6.689347184513278,-4.339463558695748,-3.285040117249271
20626,0.0673798597704078,-3.210902430080864,-0.5453486996424961,-0.6869547630103489,0.1036411846585892,-5.028345857044501,-2.451599553517591,-0.8306194835036085,0.2214960606209945,-7.152803542511074,-4.911240687911724,-3.721322387119493
20707,0.0758670673119093,-3.3647150855649524,-0.7963342401248399,-0.9138597884916188,0.1114347493604633,-5.184113951761433,-2.6889034157762426,-0.7750757929752609,0.2899105465810213,-8.687715303966385,-6.44211658154576,-4.888885755182288
20754,0.0932990526311411,-4.066442559977561,-1.4489896581667188,-1.7370388360301092,0.1151119207507159,-4.697694225372962,-2.0303430579185986,-0.5384694317580933,0.2212858659912209,-6.30261478574311,-4.091706600113879,-2.831861063151345
20761,0.0598169913457847,-2.185171587657337,0.4844513835691816,0.4811566318786925,0.1086578241890688,-3.636391217315202,-1.1238356825009952,1.044537733032974,0.2305433801618082,-6.252259719899862,-3.9513456282763855,-1.985004581560286
20792,0.0770366363549742,-3.267578147449404,-0.6027401777582716,-0.751662610539749,0.115829229421325,-4.009018382961227,-1.4499648757699353,0.355069364230373,0.2216295139045366,-6.434106165775471,-4.127582300047722,-2.300176157204794
20824,0.0773094178341268,-3.493701957484141,-0.6753634818844951,-1.1270071481485806,0.1080407771250156,-4.311278227802998,-1.7413127030465998,-0.37346030645508,0.1773702990420349,-4.906621611807514,-2.727983285481121,-1.5595351353311782
20852,0.0921994684205415,-4.3106506941853,-1.5789041908292272,-1.9942662769958497,0.1200989678284032,-5.313945552330335,-2.5852334154076293,-1.1870885069333186,0.2633665468699299,-7.817682499206589,-5.516394299043604,-4.3020494508161
20871,0.0733697452911828,-3.522299604192613,-0.7670791436705552,-1.106561329172974,0.1034790585607419,-4.509092957861388,-1.9182325787027923,-0.4138561131970105,0.1798655633217112,-5.067661385485699,-2.877776124417723,-1.8480928082943069
20909,0.077678172377435,-3.920202382786501,-1.2176758583631924,-1.398707799136227,0.1123509319238832,-5.134436564751787,-2.6423717285819834,-1.1393082974964384,0.2384075416012627,-6.870639151254457,-4.816079498965186,-3.635440527915273
20939,0.071202565761342,-2.979090148557991,-0.2259983181396128,-0.4740818760004208,0.1139907665295883,-4.086006005225826,-1.431517404673067,0.323271469383698,0.2130361803932657,-6.307823744217013,-4.097153019117791,-2.3536469700966616
20966,0.0452989322340513,-2.5046078277497896,0.0630832308091306,-0.0856698704454203,0.0561519413569078,-3.06765257896259,-0.5326487270718671,1.0403667163716084,0.1767230126645923,-4.885567396064151,-2.726630789474912,-1.415349200421575
20973,0.0236027287102148,-1.4521924191097,1.3985694188605162,1.0465721444876028,0.0691843922896603,-2.5266403191895512,0.1876890039681207,1.7020061422395911,0.1663949764948959,-4.080825488591598,-1.686464022999666,-0.3429110591358008
21019,0.0776538687250323,-3.466570132903818,-0.7973472020753797,-0.9381303709192524,0.1052764603217769,-5.143804676124127,-2.56554430150432,-0.8234969958449747,0.2303896504095715,-7.294961747373358,-5.077818786067566,-3.834713363744109
21075,0.0862622786757698,-4.1921424570801245,-1.5450701822394035,-1.9638295886283836,0.1126107357734343,-5.1478170738932265,-2.6205659923416307,-1.2100921428708793,0.2139111375785805,-6.395723793063862,-4.287096796189391,-3.207100071988962
21136,0.0568756895062882,-3.3771915654265827,-0.7699846074595279,-0.7907662118790875,0.0983458581269221,-4.776641708298205,-2.320233168789066,-0.6294093625497568,0.1633845932681786,-5.0480336301753725,-3.1467962616022,-1.7847679654223738
21156,0.0772863035638297,-3.767156056362017,-1.0228943785599924,-1.3439383514184466,0.1071553192722235,-4.713870262246219,-2.1289380482974103,-0.7833213420142638,0.2079971672584282,-6.184090115759577,-4.045739618342668,-2.919681812584526
21200,0.0797774397716526,-4.246109801176889,-1.6471774133735813,-1.951993162739559,0.1076891346584581,-5.136286613007062,-2.6376561905359908,-1.060341763117675,0.1959719013850148,-6.220987472341637,-4.2597454812499285,-3.036595285519918
21305,0.0935585362315923,-3.5587581857765698,-0.8502665853508399,-1.145059826293814,0.1237712030934549,-4.930315286493447,-2.374268293712445,-0.8087679593225754,0.2955059968898202,-8.35126457024682,-5.889113793164703,-4.584406391868886
21313,0.0801067633008119,-3.634635709680196,-0.9000824901277373,-1.0894732397764355,0.106339265897474,-5.167238623339185,-2.552618789768928,-0.8877358758514183,0.2460665918468477,-7.90830320724042,-5.547004431268635,-4.317055348876042
21321,0.0754580379234095,-3.212158732799125,-0.4336649886372306,-0.6081964724948727,0.111802929441418,-4.974528466385676,-2.2917888282885888,-0.6446021009773278,0.2867662717590341,-8.500729084269384,-5.978022034586516,-4.753037037046579
21332,0.0870730401225057,-3.8162063709762895,-1.1352938324322388,-1.3695824163748478,0.1130614499537369,-5.296652028271195,-2.713757880154329,-0.9744659107036712,0.273656588310597,-8.327565104560605,-6.020717952491035,-4.72015778471446
21487,0.0854621947163157,-4.322013728960302,-1.591176277592396,-2.0219482543230445,0.105307828765113,-5.144326375751855,-2.411041366045274,-0.9199804958664536,0.1985519196756641,-6.2470922784019685,-4.177083116206307,-2.9274114600768844
21511,0.0737551063506148,-3.9308500993365967,-1.2921967793047218,-1.4190720547670064,0.104838604007277,-5.079001787363877,-2.526021854522758,-0.8424459055870416,0.2035061300642521,-6.3561708027509445,-4.329624035011085,-3.0109896049934126
21522,0.0889858874338131,-3.3953150843906266,-0.7398163654173285,-0.7846550308169593,0.1301102797676741,-4.203293682937779,-1.726327948122418,0.3000370052313308,0.2770153671198554,-7.187917651387954,-4.842888768780835,-2.768503446005255
21528,0.0803452868675859,-3.469327534408028,-0.7945606230317346,-0.9933480378848022,0.1130727284003077,-5.222534064652226,-2.697901426251661,-0.9460788477106958,0.2574107689357358,-7.866711408929714,-5.595264048046482,-4.2775948318515296
21568,0.0743779910402904,-3.3590003311780112,-0.703830756315955,-0.7962119533631485,0.1112238245647992,-5.21388453664958,-2.688428323966608,-0.8596734371191082,0.2554464743472089,-7.757725209202175,-5.576934080593434,-4.1999750337809765
21607,0.0772093005331955,-3.984748877385168,-1.2770641203724602,-1.4908124407854064,0.1037328335838997,-4.9883841034150285,-2.411662070922572,-0.9117489541777186,0.2024305271624757,-6.288439521410082,-4.274036471432771,-3.046678222233096
21655,0.0895191418755136,-3.2734512440257437,-0.6204673722705605,-0.6658513085295533,0.1267497536065079,-4.757646032909338,-2.1243180224619924,-0.4483296245603095,0.271804016755911,-7.616773594875094,-5.142019488342861,-3.7585996486900513
21694,0.0794999434344126,-3.358853037250476,-0.661862358749311,-0.787947101038803,0.1032276550629272,-4.780506936131291,-2.108618487478327,-0.4594011159094648,0.2442758216463773,-7.439946128615173,-5.16622391000959,-3.910640936395961
21817,0.0924137696325239,-2.987407491201952,-0.3698074736891296,-0.4177055886449731,0.1360571456548834,-4.319854344906606,-1.80751913138458,0.4050676051754298,0.3077830309236521,-8.41651467088672,-6.001686769898949,-3.87230510092712
21863,0.0867273650655471,-3.820331530428833,-1.0426227778526662,-1.3397506929839746,0.1162040532459226,-5.440541485454607,-2.7229516252376897,-1.07772478058076,0.2718568069280472,-8.285051132897609,-5.9509254976589645,-4.727228893345212
21894,0.0723047057129288,-2.87948177301334,-0.2645593198090829,-0.4020295753017999,0.1041659107320836,-4.45048781162453,-1.9331847067618444,-0.2232192749535878,0.225706328022269,-6.753301996783851,-4.443532908307275,-3.1703537365200654
21915,0.1127388562670836,-4.17556506693859,-1.5570302458679837,-1.7669405449213749,0.1268858251743625,-4.543415908328698,-1.9425116660003088,-0.472167472159007,0.2932743256525112,-7.4517824271039474,-5.1648497659031465,-3.733073917593961
21921,0.0871843498449709,-3.759337764706312,-1.1222865628968384,-1.2933067243578429,0.1196730434374924,-5.350935264745982,-2.843051664026297,-1.085197243700525,0.2825449557410654,-8.589355262112496,-6.2852059502976525,-4.929117736007924
21945,0.076556224800889,-3.8503808042023535,-1.1802665451830137,-1.4910625324599718,0.1111946392490141,-5.039011326504944,-2.6624653726086325,-1.2156915970000242,0.2350037062158188,-6.801803747083889,-4.650027730089775,-3.619052769079328
21948,0.0762220479693164,-3.152495362834624,-0.5134220309819212,-0.7290730642578845,0.1138361811403443,-5.085665762724535,-2.5756333702719507,-0.9108385722438062,0.2692510410482078,-7.853914059417048,-5.484023186005514,-4.3192978704109
22005,0.06434109785535,-3.680944626739457,-1.073002592037651,-1.2578195262343883,0.0807469287504658,-4.63946248728189,-2.067297958297869,-0.4041377806604726,0.1016298903174573,-3.926849310751293,-2.184877719759541,-0.8204017064056544
22063,0.0777134788625385,-3.735488624233242,-1.0020391675554947,-1.2401347250497956,0.1006781763235077,-4.682661771076285,-2.035247955338807,-0.584078278567092,0.1948889255745109,-6.249427524585066,-4.133040047137129,-2.948816998567445
22077,0.0720073940397766,-3.660623059250215,-1.0761716182681855,-1.325945620048082,0.112871886686972,-4.525277331656822,-2.036634055439763,-0.6610735048756367,0.2259664486687178,-6.399858967676065,-4.21736068614594,-2.975065857494711
22123,0.063535161129955,-3.893853137963145,-1.1268973496576988,-1.408791972362534,0.0790118457614984,-4.686822681333561,-1.9756872185882173,-0.4420232600856492,0.1408387919835655,-4.99721874020264,-3.062537017204369,-1.907696298287826
22132,0.0785047095218472,-3.759895618341025,-1.0149005037546708,-1.306220961070427,0.1053698399964672,-4.388961919283726,-1.7260540233465105,-0.2828056964230546,0.1702792257895892,-5.414238642008083,-3.222202611162138,-1.9980250922472016
22197,0.0842300600526135,-4.361301259256086,-1.690677727269769,-1.9777170065249412,0.1102408296747795,-5.2693478241263385,-2.742169213168192,-1.2950204980557585,0.2300891223621438,-7.186551611475884,-5.135735715111379,-4.002034493437534
22236,0.0894637406290247,-4.153179749727595,-1.4066599774698505,-1.7402530673206646,0.1038813048868028,-4.717513893548404,-2.089112594591497,-0.7315686257624655,0.2238097800272064,-6.9025923253749815,-4.711069330088701,-3.5775823305391845
22239,0.0837413426909647,-4.023358060513959,-1.3885186448469684,-1.552543048300849,0.096967782347685,-4.710576767124798,-2.0570651052953424,-0.5397799496189642,0.1906865641046642,-6.232859134680911,-4.10630903962247,-2.9169399584354103
22240,0.0691999779205106,-3.5029672759711867,-0.8224430781530051,-1.0951439404433652,0.1022076427401164,-4.314218658299014,-1.7599523892534976,-0.3490817115381073,0.1492231849721077,-4.524325855535978,-2.507207956075461,-1.2399606978454762
22282,0.070687686290397,-3.6464793822803783,-1.0153255925095186,-1.3164304287827282,0.1001703543126521,-4.712693511423742,-2.0817900021352425,-0.6988486374867608,0.2278896608962245,-6.65665906707144,-4.547770014579636,-3.3755364292188386
22291,0.0767382034066933,-4.132430826875677,-1.415208800485079,-1.6931441877835844,0.0948805318273725,-4.930575086669504,-2.269376997009956,-0.7209366054755381,0.1810097490577203,-6.054622143186074,-4.154254275807448,-2.807851956980257
22451,0.0744429705158818,-2.9944312975972096,-0.3264445763185163,-0.5215287632075788,0.1047066282951159,-4.692279326491346,-2.1207243165692526,-0.5007658166428655,0.2412566734732733,-7.43187952925899,-5.057587896399888,-3.861301847467794
22549,0.0778211365249749,-3.324891803724038,-0.6173129675572291,-0.7581786937873148,0.1027878369930332,-4.746486259505954,-2.16421263025012,-0.4812607281716314,0.2538242393719125,-8.018144153841284,-5.537703577220239,-4.299044390930365
22553,0.0817932723955221,-3.2163907718640967,-0.5628987851297145,-0.852579488410799,0.1087848779906219,-4.702578749904555,-2.272758048705237,-0.7155596318344641,0.2517388193626716,-7.393930008876947,-5.044478772277421,-3.990126995554179
22560,0.0875427035133203,-4.240750669872132,-1.5418774318445287,-2.016203307814316,0.1143901978229244,-5.167309379301359,-2.581977224248597,-1.3520280944569658,0.2256461390535742,-6.6365447699064,-4.577364915240302,-3.469377755365537
22634,0.0783103285632579,-3.445467687121178,-0.7137990929985845,-0.9572665842042836,0.1105566137960813,-5.110644884104105,-2.576645069691452,-0.8074868653381151,0.2346887736314407,-6.917556481811491,-4.662909415406219,-3.332905925386691
22637,0.0828752044944104,-3.7154642985687976,-0.9401553569865476,-1.1953680371135005,0.1126826529369688,-5.2729331008684905,-2.5963539282714936,-0.904622910606564,0.2572386297014551,-7.899033293365551,-5.601605105732256,-4.283013546072785
22721,0.0841365937913903,-3.661287266574277,-0.9729445398478962,-1.1439308050219166,0.1162455413152583,-5.25527837915688,-2.7028464736848976,-0.9458966567374344,0.2476405465130406,-7.688378307783889,-5.430551568915328,-4.016408263899423
22753,0.0657420794583972,-2.7254404595003123,-0.0898944131168464,-0.2540639165019794,0.0960826412554941,-4.45799909675096,-1.9185993679325808,-0.2515508148367437,0.2102692527651506,-6.340411805212981,-4.035050234320553,-2.8878028038865016
22770,0.0775221858601327,-3.258869129839319,-0.5630814997058472,-0.7234893118163395,0.1032673169773395,-4.712811828068232,-2.1064154184842963,-0.4466284721771027,0.2418969192578228,-7.625576438971984,-5.183626276716903,-4.022212978275162
22776,0.0806874443657339,-3.811739133626761,-1.097859610488781,-1.4586975714644308,0.1031124266771412,-4.672386499093924,-2.061081292452651,-0.6982656250516154,0.1980875714385528,-5.936548013737236,-3.829596951316766,-2.787347445407509
22846,0.08772239589711,-3.310248951861867,-0.6584921045673818,-0.8326114842710226,0.1195396269530589,-4.920652313046672,-2.357128216450359,-0.7679426602845454,0.2578146761741329,-7.255873747122654,-4.947309499350292,-3.700217894572996
22934,0.0826898078602345,-2.6649235115009278,-0.1066153651197867,-0.1504033180456857,0.1329398450521666,-4.076080561694406,-1.6463284977953618,0.4064146206301238,0.2885203097239763,-7.490963855978102,-5.155456347999079,-3.1327147105884032
23154,0.0809739034347256,-3.3796201415146863,-0.7150829730847156,-0.9273248344492728,0.1023522011178261,-4.876288059685789,-2.35168266868518,-0.5228598653961234,0.2166132326918712,-6.521444529501959,-4.240406372915852,-3.063702023431829
23214,0.0825298639167148,-4.398465791507639,-1.685840092118217,-1.8329546625606217,0.1122430567711951,-5.361532161750847,-2.8797452667554566,-1.1138460623868287,0.2404414105906493,-7.322410986287961,-5.218210205093108,-3.90385252037309
23215,0.0829438529251029,-3.693464468741566,-0.9974931880487248,-1.2238900951857143,0.1095265009109584,-5.2077371656294975,-2.576442847207151,-0.800581854786567,0.2513631976915966,-7.755124664873405,-5.4725782114505375,-4.160080894031333
23240,0.0979262860322466,-2.1136929065837307,0.5511512164062083,0.4169073146394932,0.1404472214646331,-3.139931826145007,-0.6016860003919003,1.1589674582392966,0.3460187580596084,-7.294749828083931,-4.715750640688136,-2.960482431368616
23243,0.0782741729449374,-3.3908461588483494,-0.7372836106067722,-0.924963313321981,0.1069283282680747,-4.998081670526383,-2.4604857295431617,-0.8456315615279972,0.2292100470542999,-7.01237533689359,-4.761122447965794,-3.546272656306736
23257,0.0534147018084172,-2.6827418905827427,0.0122433732366443,-0.1958560803941377,0.0729556595707201,-3.801332829617705,-1.1529784381993813,0.557754030536835,0.27066767961465,-8.085163562777899,-5.539861180084199,-4.244881180004288
23298,0.0922390828542929,-3.864166535823895,-1.1583830052018678,-1.4689199245011444,0.1157875645542092,-4.540393111643014,-1.96588372873392,-0.4965405185512059,0.2400512773390619,-6.679797350382011,-4.457900352239144,-3.1480181634441227
23359,0.0846911119058452,-3.757751220700983,-1.0671369511419833,-1.2920993142803257,0.114796836806849,-5.363908752470834,-2.7016810519407355,-1.0880083873298716,0.2523861566618904,-7.781973886601697,-5.536819615930979,-4.269994192443096
23402,0.0736607945028987,-2.9227730626644903,-0.2806632898084829,-0.4387025928502471,0.1047041400591673,-4.609387163010839,-2.090836810780924,-0.5178883878579379,0.2513974993785179,-7.332914310885106,-4.949227254085525,-3.82924440873643
23415,0.038650211510942,-2.2061492508828198,0.4210332352752054,0.2664801958364529,0.0922849464457538,-4.354229125069194,-1.8581166818014292,-0.1800319473143146,0.1955043020277344,-5.72801872303924,-3.497387110539239,-2.2907868396230264
23474,0.0819860214402962,-3.855569322951948,-1.1266111837869108,-1.4750346109537211,0.1037980252567321,-4.734510370478239,-2.246186145787884,-0.7964867186424452,0.208928541583072,-6.24396374660292,-4.034624607645483,-2.965194362077231
23493,0.0815991116927355,-4.137919773331255,-1.3963717060247098,-1.6125332114099231,0.1094116041017048,-5.207304997758409,-2.66798289110585,-1.032476459364131,0.2194298854648639,-6.672213215393569,-4.658791565488001,-3.380799059374853
23500,0.0730861225405688,-3.527620307073756,-0.971710288901176,-1.4411291903353949,0.1036136845008591,-4.513225146365415,-2.0116869452797377,-0.7066894733409772,0.1741783085374946,-5.070072836760884,-3.064931621506096,-2.0055064326714573
23566,0.0907775317149614,-2.927272730063087,-0.3173832297367136,-0.4526508265511427,0.1343163362200214,-4.356652740446057,-1.8310876794291204,0.0513139765924714,0.2990019125914891,-8.492644340294836,-6.038776677900554,-4.196040745366931
23599,0.0722820356635085,-3.146876315234355,-0.4852753398445681,-0.6765138675265251,0.1074887985740607,-4.944580710582094,-2.3577782106775964,-0.676627100615156,0.2143188833219483,-6.458700234316218,-4.262797460888381,-2.9555002178000063
23612,0.0744012992315347,-3.3537162887725347,-0.6925710818447633,-0.8969048767644923,0.1047691352577362,-5.032918344699409,-2.477622585674207,-0.7605543604987893,0.2256931256211633,-7.193548935985976,-4.959471569534996,-3.660670242088521
23658,0.0890900205116559,-3.274080962451975,-0.6309079947030095,-0.7930371294900875,0.1295392289220642,-4.741812703822269,-2.2302353161445336,-0.520595401261938,0.2697581519142742,-7.114691267736809,-4.770302973399046,-3.3468500676364026
23702,0.053057877836434,-3.3548417352943405,-0.7234925605100844,-0.7837245117365825,0.0914940615314147,-4.733659007484982,-2.179154879200971,-0.6507955260218892,0.2112331799631126,-6.259305524692394,-4.180746705314133,-2.954059866687882
23719,0.0839581058482204,-3.401907511882951,-0.7077848644165827,-1.07614025096118,0.1093705710265205,-3.9077994933194926,-1.4427303707669985,-0.0753798370468631,0.2178510713921451,-6.058885807525179,-3.826095399715518,-2.644796410246989
23736,0.0819216073106311,-4.128499238960677,-1.451953928628407,-1.8702602700524324,0.1100435680274855,-5.125096644452776,-2.5847330610236887,-1.2897722303560122,0.221175021465739,-6.537083613674189,-4.515204521135373,-3.4212277498210053
23742,0.0789989857951232,-3.987152843709724,-1.3480689720116712,-1.6979903044126907,0.1011213032455444,-4.895186660272487,-2.3833287709140665,-0.8840387044910547,0.1866842658536823,-5.757568705381407,-3.764183431201071,-2.670743370261561
23757,0.0852352688629925,-4.155246776373565,-1.5205680499069305,-1.835871679082324,0.1107061863645343,-5.095115436892825,-2.5745470410889846,-1.1338148150869845,0.2118369995391179,-6.308744184977627,-4.2787146353733885,-3.081182678477999
23800,0.0723612739961012,-3.3009508288638303,-0.6010600654597976,-0.6758256753555041,0.1118879803495356,-5.13471431770584,-2.5111860382017257,-0.6521907855225682,0.2176594650577474,-6.542169215398471,-4.281414830283943,-2.864370276802537
23801,0.0814714843475878,-3.480582501561252,-0.8228107552498716,-1.019881389868834,0.1188543454239888,-5.271880603050511,-2.636736189947509,-0.9351766551345844,0.2494286948748514,-7.2765577487158435,-4.902034071340651,-3.611987941223696
23805,0.071673027398513,-3.922383791207967,-1.2643244545809509,-1.3679301153641754,0.102930402795293,-5.074399342449573,-2.4529918988650063,-0.8515623331296998,0.1981423610736376,-6.138578964675704,-4.151683039106323,-2.877647797740124
23814,0.0776613216170971,-3.2739022580219173,-0.5893350005375785,-0.7794053349113237,0.1029336820571183,-4.707198689218507,-2.1063943565891767,-0.6032335998108848,0.2393386431627789,-7.540081367021845,-5.1699816233299885,-4.021467754456858
23871,0.0774976961050233,-4.23124564390878,-1.6678680871293263,-1.808755587219797,0.1025071511281851,-5.133242711790142,-2.6901577728897386,-1.099170950663572,0.266210040754416,-8.164972445914875,-6.029765648229762,-5.012159202953202
23886,0.0831376377768831,-3.171330319249388,-0.5366326281104975,-0.748381928181788,0.1112473832963575,-4.472983445985348,-1.9298014359099496,-0.3663469385019187,0.2459879780152707,-6.847841521362184,-4.548133203335407,-3.2772898799728885
23894,0.0945292681401856,-3.523616083568761,-0.8608449216147035,-1.083103293042112,0.1250184430325046,-4.817103694764793,-2.258455900130872,-0.608740411927337,0.2818151776350025,-7.992491794504777,-5.631187275787266,-4.235458184582815
23950,0.0853742629683254,-4.153398816769765,-1.4896954664585462,-1.976631635010164,0.1059660329149365,-4.992919905307332,-2.427642568836548,-1.140761404991691,0.2174807895151717,-6.457565334993355,-4.387924346912607,-3.379581082919094
23957,0.0748004093529925,-3.3328289954294568,-0.6173158484567052,-0.7197620095699325,0.1079108031846626,-4.968138863873694,-2.400311686255407,-0.6649746079760636,0.2089618967996245,-6.314876328565408,-4.023156296681611,-2.7546545899487302
23989,0.082079617640967,-4.22922281115892,-1.5392145583194832,-1.820232852183012,0.1049090108112228,-5.102073485669664,-2.512792794078735,-0.9727522865814018,0.2069960667021528,-6.436435769269126,-4.445489848576517,-3.241730949556762
24004,0.0556014424279244,-2.847124443933727,-0.2105381363159988,-0.3592395897147862,0.0685294828595831,-3.3559884390531365,-0.7060566940987495,0.8557641160712753,0.0967044670722234,-3.2649117131290866,-1.240927701033408,0.0881646644107549
24014,0.0693135498826281,-3.391697417354281,-0.7281448496175946,-0.8807580525765324,0.0973985873087583,-4.456993550261519,-1.8678135643987503,-0.4566869087388651,0.1507917568200089,-4.887751149977069,-2.8884198385209148,-1.6761992021011691
24018,0.0783179439230978,-3.6443322495162382,-0.93523731573769,-1.2744980125069765,0.1047504541663522,-4.3453118649772975,-1.7556205440666306,-0.3860474125887356,0.1429234065347125,-4.464330826176672,-2.440641166254529,-1.2202183743623916
24034,0.0769095264821935,-3.113938004615916,-0.466407700174792,-0.5627017959468416,0.1025473319455977,-4.687725516633212,-2.091204604333651,-0.4355291328457855,0.2236007624052485,-6.53647360239825,-4.251290404084938,-3.0227813470695186
24063,0.0898271959029122,-3.4338764878585435,-0.7337022160731599,-1.0541977611282567,0.1128237985748434,-4.210524517824254,-1.620926183434538,-0.286267155218538,0.2456080602042586,-6.188328153671828,-3.789256834500634,-2.7406779251152105
24089,0.072957686840537,-3.9160035279261263,-1.3598460639691905,-1.624687906770522,0.1033887260465553,-5.044225778651287,-2.514450004251525,-0.9861630487065496,0.2012147608189178,-6.254810973983706,-4.329302340868612,-3.088927641007876
24090,0.0767644839835417,-3.494198965677649,-0.8104629928911582,-1.0788234429653567,0.1050879334370991,-5.015584531347911,-2.437583799164682,-0.7587676153412077,0.2209260966556308,-7.052861448266312,-4.7324478295091925,-3.5311306897639145
24092,0.0853135854383329,-4.354148639510253,-1.7541375768661938,-2.00256598530039,0.1082391745057359,-5.180158479879911,-2.5551017448948627,-1.0340138322149253,0.2148534783446048,-6.662935311973911,-4.632914880494441,-3.366656370849853
24116,0.0933515856669777,-4.359585598403702,-1.6586202356459798,-1.920260162556792,0.1154079889107884,-5.308681585548254,-2.703211936053368,-1.1654010767765846,0.2240763608282884,-6.418379183577946,-4.3797780519956895,-3.080263957767219
24127,0.0947069043926736,-3.9874102506880273,-1.4242518913533255,-1.395320736530172,0.1161863677903963,-4.665472154668077,-2.081044026414954,-0.4789354292160752,0.2469185916237549,-6.826927683385356,-4.663545092295809,-3.1661364053212875
24131,0.0853385137977553,-4.243672893887625,-1.6259394476672058,-1.9048550896744008,0.1169494729403672,-5.269434689968375,-2.694406987274712,-1.3166528738603338,0.2504169244518447,-7.051872137001784,-5.049230876089217,-3.7655402886035128
24186,0.0861086378430244,-4.086207413969585,-1.3584752715081323,-1.5659231278475636,0.1053435702651301,-4.80450743637402,-2.17060150721247,-0.7585826388954163,0.2157949197528196,-6.715938582375247,-4.543132500191953,-3.351949953509367
24223,0.0682318242646965,-3.4950986889418405,-0.9018187817310034,-1.1418905593421644,0.0921702515912329,-4.44657917377998,-1.8557758347699007,-0.3902907352460729,0.1672066792616547,-5.1191802206333685,-3.1511984760282816,-1.9015609974059355
24274,0.0698989741509886,-3.909719251982654,-1.2524089846995825,-1.4195419128464226,0.0994232586421856,-5.06322945611156,-2.507422871461319,-0.9406822449200746,0.1779591350178663,-5.721271857923827,-3.748419954859636,-2.516137306966898
24279,0.0862784858968124,-3.605068458968288,-0.95425780148839,-1.0940075409471075,0.1169029679800286,-4.491475987140098,-1.962958822420774,-0.4632285246878773,0.2593178630167279,-7.211941735547969,-4.858021537523601,-3.6660065024324697
24281,0.0627138802425672,-2.0511534798835367,0.7190282078677583,0.6935785353239358,0.1126353474560059,-3.509917405125152,-0.7620414597518042,1.1909002510118076,0.2667183575311526,-6.66979459623784,-4.18890616156265,-2.2532894126359304
24404,0.0661044206881972,-3.4326823907060717,-0.7623834141130037,-1.027070044683761,0.0938134949293598,-4.082926489610608,-1.576099614150872,-0.1481312321449154,0.1718581467622224,-5.009721005013756,-2.976578270388139,-1.7507987032669357
24406,0.0914788609381471,-3.7320580965474512,-0.9645220097093684,-1.1963678916729694,0.1059378392891556,-4.077326324022428,-1.4690720952867171,0.0928079829560648,0.2167433007400506,-5.8105544357024,-3.491522859263559,-2.2330894367928247
24418,0.0728922631088799,-3.3602232642948784,-0.7476025804112747,-0.8416570606568959,0.1013835584145779,-4.247901740959904,-1.6263927152371018,-0.1416906449649628,0.1312836783800702,-4.108230656675094,-2.1187055572155358,-0.7366857761710432
24437,0.0917649726386068,-4.582488322799719,-1.9410432836477645,-1.9907074697092415,0.115923402357,-5.4894536089429575,-2.857645342691273,-1.2127165655998249,0.2381360318706328,-7.228508452852326,-5.220720987143797,-3.7865746860659466
24443,0.0821896772106762,-4.23906665415483,-1.5415088962713013,-1.8151202895150809,0.1059126906723887,-5.086239632701111,-2.543394569669639,-0.9139304969443508,0.2053178161346434,-6.385668425832962,-4.413078200752953,-3.0954511735901
24454,0.0854586828047262,-3.80197878731941,-1.1159612286996592,-1.4363975576318226,0.1144547171897945,-4.481130796211646,-1.9672059075852375,-0.6072628017289473,0.1990229594092096,-5.557816096949285,-3.4461257482891465,-2.2790581809688315
24476,0.0834396907707655,-3.477599975414275,-0.8367385443776612,-0.999778210153898,0.1143111652816977,-4.975661266073913,-2.397409950548784,-0.7524701857915929,0.26912871528579,-8.148858291085359,-5.680161952899465,-4.481320856663071
24485,0.0804561752126672,-3.141293827932414,-0.4904230027036846,-0.646666384640449,0.1080509706341701,-4.4128044390736925,-1.817965953679154,-0.1815616784528328,0.2319920278933103,-6.881675735181589,-4.548944227880803,-3.218984398958229
24509,0.078620850400851,-3.454999841961955,-0.7420927111374136,-0.892857345143352,0.1095604668864491,-5.139041803803257,-2.6245182295835905,-0.8613320821517525,0.245101083748093,-7.532255805004238,-5.199603847022155,-3.911189357473402
